seconds,CO,CO2,PMred,flow,fluetemp,ThermoCo,PMgreen,FlowGrav,COtemp,gastemp,rlas,temp,rboxtemp,glastemp,gboxtemp,chiptemp
1774.0,0.8208000000000001,716.036,9966.6,0.0,24.39162,6553.6,7467.0,52999.0,25.864,27.91206,24.4,24.644,43.34256,25.73655,0.0,743.0
1777.0,0.7776000000000001,707.092,10034.4,0.0,24.36495,6553.6,6588.0,52998.0,25.864,27.90825,24.156,24.4,22.87524,25.74036,0.0,743.0
1780.0,0.9072,707.2639999999999,9898.8,0.0,24.35352,6553.6,7467.0,52997.0,26.108,27.90444,24.644,24.4,43.34256,25.73655,0.0,742.0
1783.0,0.9072,707.092,9966.6,0.0,24.34971,6553.6,6588.0,52998.0,26.108,27.91206,24.4,24.644,22.87524,25.73655,0.0,743.0
1786.0,0.8208000000000001,707.2639999999999,9966.6,0.0,24.33066,6553.6,7464.0,52998.0,25.864,27.91587,24.644,24.644,43.34637,25.747980000000002,0.0,742.0
1789.0,0.7776000000000001,707.092,9898.8,0.0,24.32304,6553.6,6588.0,52999.0,26.108,27.90825,24.4,24.4,22.87524,25.747980000000002,0.0,743.0
1792.0,1.08,694.02,9966.6,0.0,24.31161,6553.6,7467.0,52998.0,26.108,27.91968,24.156,24.4,43.33494,25.75179,0.0,743.0
1795.0,0.7344,694.02,9966.6,0.0,24.3078,6553.6,6589.0,52998.0,26.108,27.91206,24.156,24.4,22.87524,25.75179,0.0,743.0
1798.0,0.8640000000000001,694.02,9966.6,0.0,24.30399,6553.6,7476.0,52999.0,25.864,27.91206,24.644,24.644,43.28541,25.747980000000002,0.0,742.0
1801.0,0.8640000000000001,694.02,9898.8,0.0,24.29256,6553.6,6585.0,52998.0,26.108,27.91206,24.644,24.644,22.89429,25.7556,0.0,742.0
1804.0,0.9072,694.02,9966.6,0.0,24.29637,6553.6,7460.0,52997.0,26.108,27.91206,24.4,24.644,43.38828,25.7556,0.0,742.0
1807.0,0.9072,694.02,9966.6,0.0,24.29256,6553.6,6594.0,52998.0,26.108,27.92349,24.644,24.644,22.87524,25.76322,0.0,743.0
1810.0,0.6048,694.3639999999999,9966.6,0.0,24.28494,6553.6,7468.0,52999.0,26.108,27.92349,24.644,24.4,43.33494,25.75179,0.0,743.0
1813.0,0.9504,694.1919999999999,9898.8,0.0,24.28113,6553.6,6591.0,52998.0,26.108,27.93111,24.4,24.4,22.88286,25.76322,0.0,742.0
1816.0,0.7344,685.42,9831.0,0.0,24.27732,6553.6,7463.0,52999.0,25.864,27.91587,24.4,24.644,43.35399,25.76322,0.0,743.0
1819.0,0.6912,685.0759999999999,9898.8,0.0,24.2697,6553.6,6590.0,52997.0,26.352,27.92349,24.4,24.4,22.89429,25.767030000000002,0.0,742.0
1822.0,0.9072,685.2479999999999,9966.6,0.0,24.26208,6553.6,7469.0,52998.0,25.864,27.9273,24.156,24.4,43.34637,25.77465,0.0,743.0
1825.0,0.7344,684.904,9966.6,0.0,24.25446,6553.6,6593.0,52998.0,26.108,27.93492,24.4,24.4,22.88286,25.77084,0.0,742.0
1828.0,0.6912,685.2479999999999,9898.8,0.0,24.23922,6553.6,7464.0,52998.0,26.108,27.9273,24.4,24.4,43.35399,25.767030000000002,0.0,742.0
1831.0,0.8208000000000001,698.492,9966.6,0.0,24.22779,6553.6,6591.0,53000.0,25.864,27.93111,24.4,24.644,22.88667,25.77084,0.0,743.0
1834.0,0.9072,689.7199999999999,10034.4,0.0,24.21636,6553.6,7459.0,52999.0,26.108,27.93492,24.644,24.644,43.38066,25.767030000000002,0.0,743.0
1837.0,0.7344,676.304,9966.6,0.0,24.21255,6553.6,6592.0,52997.0,26.108,27.93492,24.644,24.156,22.8981,25.78227,0.0,743.0
1840.0,0.6912,676.476,9966.6,0.0,24.19731,6553.6,7457.0,52998.0,26.108,27.93873,24.4,24.4,43.39971,25.77084,0.0,742.0
1843.0,0.9072,675.9599999999999,9966.6,0.0,24.18588,6553.6,6595.0,52999.0,26.108,27.94635,24.4,24.644,22.88286,25.78227,0.0,743.0
1846.0,0.8640000000000001,676.304,9966.6,0.0,24.17826,6553.6,7466.0,52997.0,25.864,27.93873,24.4,24.4,43.33494,25.78989,0.0,742.0
1849.0,0.648,676.304,9966.6,0.0,24.17064,6553.6,6594.0,52999.0,25.864,27.95016,24.644,24.644,22.88286,25.78989,0.0,743.0
1852.0,0.8208000000000001,667.3599999999999,9966.6,0.0,24.1554,6553.6,7466.0,52998.0,26.352,27.95016,24.156,24.644,43.33494,25.786080000000002,0.0,743.0
1855.0,0.7776000000000001,667.3599999999999,9898.8,0.0,24.15921,6553.6,6592.0,52999.0,26.352,27.95016,24.644,24.4,22.8981,25.7937,0.0,743.0
1858.0,0.648,667.3599999999999,9898.8,0.0,24.14778,6553.6,7455.0,52999.0,25.864,27.94635,24.644,24.4,43.38828,25.78989,0.0,743.0
1861.0,0.8640000000000001,667.5319999999999,9966.6,0.0,24.14016,6553.6,6597.0,52998.0,25.864,27.94254,24.644,24.644,22.89048,25.7937,0.0,742.0
1864.0,0.6048,667.3599999999999,9898.8,0.0,24.12873,6553.6,7461.0,52998.0,25.864,27.94635,24.156,24.4,43.36923,25.805130000000002,0.0,743.0
1867.0,0.6912,667.3599999999999,10102.199999999999,0.0,24.12111,6553.6,6596.0,52999.0,26.108,27.93873,24.4,24.4,22.89048,25.79751,0.0,744.0
1870.0,1.0368,667.5319999999999,9966.6,0.0,24.11349,6553.6,7460.0,52998.0,25.864,27.94254,24.156,24.644,43.37685,25.79751,0.0,743.0
1873.0,0.5184,658.4159999999999,9898.8,0.0,24.10587,6553.6,6597.0,52997.0,26.108,27.95016,24.4,24.4,22.8981,25.805130000000002,0.0,743.0
1876.0,0.6912,658.76,9898.8,0.0,24.09825,6553.6,7458.0,52997.0,26.352,27.95397,24.644,24.644,43.38828,25.80132,0.0,743.0
1879.0,0.8208000000000001,658.2439999999999,9966.6,0.0,24.08682,6553.6,6597.0,52998.0,26.108,27.95778,24.4,24.4,22.90191,25.80894,0.0,743.0
1882.0,0.648,667.3599999999999,9898.8,0.0,24.07158,6553.6,7449.0,52999.0,25.864,27.95016,24.156,24.644,43.434,25.81275,0.0,743.0
1885.0,0.6912,658.4159999999999,9898.8,0.0,24.06015,6553.6,6600.0,52998.0,25.864,27.95778,24.4,24.644,22.89048,25.81656,0.0,743.0
1888.0,0.7344,667.5319999999999,9898.8,0.0,24.0411,6553.6,7453.0,52998.0,25.864,27.96159,24.644,24.4,43.41495,25.81275,0.0,743.0
1891.0,0.8208000000000001,658.588,9898.8,0.0,24.03729,6553.6,6598.0,52997.0,25.864,27.96159,24.644,24.4,22.8981,25.82799,0.0,743.0
1894.0,0.5616,667.5319999999999,10034.4,0.0,24.01443,6553.6,7450.0,52997.0,26.352,27.9654,24.4,24.644,43.41114,25.82037,0.0,744.0
1897.0,0.6912,658.588,10034.4,0.0,23.99538,6553.6,6600.0,52999.0,26.108,27.97302,24.4,24.887999999999998,22.89429,25.81656,0.0,744.0
1900.0,0.6048,658.588,9898.8,0.0,23.98014,6553.6,7453.0,52997.0,26.108,27.96921,24.644,24.4,43.41114,25.82418,0.0,743.0
1903.0,0.7344,658.76,9898.8,0.0,23.96871,6553.6,6598.0,52998.0,26.108,27.96921,24.644,24.4,22.88667,25.82418,0.0,743.0
1906.0,0.7776000000000001,658.588,10034.4,0.0,23.96109,6553.6,7457.0,52998.0,26.108,27.97302,24.644,24.4,43.38447,25.82799,0.0,743.0
1909.0,0.6048,658.4159999999999,9966.6,0.0,23.96871,6553.6,6599.0,52999.0,25.864,27.97683,24.4,24.644,22.89048,25.82418,0.0,743.0
1912.0,0.7776000000000001,658.588,9966.6,0.0,23.9649,6553.6,7451.0,52997.0,26.108,27.97683,24.156,24.4,43.40733,25.81656,0.0,743.0
1915.0,0.7344,658.9319999999999,9966.6,0.0,23.9649,6553.6,6601.0,52998.0,26.108,27.98064,24.4,24.887999999999998,22.88667,25.82799,0.0,743.0
1918.0,0.5184,667.704,9966.6,0.0,23.98014,6553.6,7447.0,52998.0,26.108,27.96921,24.644,24.156,43.43781,25.82799,0.0,743.0
1921.0,0.7776000000000001,667.3599999999999,9966.6,0.0,23.98395,6553.6,6602.0,52999.0,26.108,27.97302,24.644,24.156,22.8981,25.83561,0.0,742.0
1924.0,0.6048,680.776,9898.8,0.0,23.99157,6553.6,7458.0,52997.0,26.108,27.97683,24.4,24.4,43.36923,25.8318,0.0,743.0
1927.0,0.6048,689.5479999999999,10034.4,0.0,24.003,6553.6,6599.0,52997.0,26.108,27.98064,24.4,24.4,22.90191,25.83942,0.0,743.0
1930.0,0.6048,676.304,9898.8,0.0,24.01062,6553.6,7451.0,52999.0,26.108,27.98445,24.4,24.887999999999998,43.41876,25.83942,0.0,743.0
1933.0,0.5616,676.304,9966.6,0.0,24.003,6553.6,6602.0,52997.0,25.864,27.98826,24.644,24.4,22.89429,25.84704,0.0,743.0
1936.0,0.7776000000000001,685.0759999999999,9966.6,0.0,24.01824,6553.6,7453.0,52997.0,26.108,27.98826,24.4,24.644,43.40352,25.83942,0.0,743.0
1939.0,0.6912,685.2479999999999,9966.6,0.0,24.01824,6553.6,6601.0,52998.0,25.864,27.992070000000002,24.4,24.4,22.90572,25.84704,0.0,743.0
1942.0,0.6912,694.3639999999999,10034.4,0.0,24.02205,6553.6,7452.0,52998.0,26.352,27.992070000000002,24.644,24.4,43.42638,25.84704,0.0,742.0
1945.0,0.5616,694.02,9966.6,0.0,24.02205,6553.6,6604.0,52998.0,26.352,27.992070000000002,24.644,24.4,22.89429,25.84704,0.0,742.0
1948.0,0.5616,694.1919999999999,9898.8,0.0,24.03729,6553.6,7453.0,52998.0,26.108,27.992070000000002,24.4,24.887999999999998,43.39971,25.85085,0.0,743.0
1951.0,0.6048,694.708,9898.8,0.0,24.03729,6553.6,6603.0,52998.0,25.864,27.98826,24.156,24.644,22.90572,25.85085,0.0,743.0
1954.0,0.5616,709.6719999999999,9898.8,0.0,24.05253,6553.6,7443.0,52997.0,26.352,27.98445,24.644,24.644,43.46829,25.85466,0.0,743.0
1957.0,0.6048,711.564,9966.6,0.0,24.06015,6553.6,6607.0,52999.0,25.864,27.992070000000002,24.4,24.644,22.89429,25.85466,0.0,744.0
1960.0,0.4752,713.6279999999999,9898.8,0.0,24.0792,6553.6,7451.0,52999.0,25.864,27.992070000000002,24.644,24.4,43.41495,25.85085,0.0,743.0
1963.0,0.4752,715.1759999999999,9966.6,0.0,24.08301,6553.6,6605.0,53000.0,26.108,27.99969,24.4,24.644,22.90191,25.86609,0.0,742.0
1966.0,0.5616,724.808,9966.6,0.0,24.08301,6553.6,7441.0,52998.0,26.108,28.0035,24.4,24.4,43.46829,25.85847,0.0,743.0
1969.0,0.648,716.208,9966.6,0.0,24.10206,6553.6,6604.0,52998.0,25.864,27.99969,24.644,24.4,22.91334,25.86609,0.0,744.0
1972.0,0.5616,716.208,9966.6,0.0,24.09444,6553.6,7438.0,52999.0,26.352,28.01493,24.4,24.644,43.49115,25.86228,0.0,743.0
1975.0,0.5184,716.208,9966.6,0.0,24.09825,6553.6,6608.0,52998.0,26.108,28.011120000000002,24.4,24.644,22.90572,25.8699,0.0,743.0
1978.0,0.4752,724.9799999999999,9966.6,0.0,24.10206,6553.6,7443.0,52998.0,26.352,27.99588,24.4,24.4,43.46829,25.87371,0.0,743.0
1981.0,0.648,725.1519999999999,9831.0,0.0,24.09444,6553.6,6607.0,52998.0,26.108,28.00731,24.4,24.887999999999998,22.90572,25.87371,0.0,744.0
1984.0,0.1296,725.1519999999999,9966.6,0.0,24.08682,6553.6,7439.0,52999.0,26.108,28.011120000000002,24.4,24.644,43.47972,25.87371,0.0,743.0
1987.0,0.6048,724.9799999999999,9966.6,0.0,24.0792,6553.6,6608.0,52998.0,26.352,28.01493,24.644,24.644,22.8981,25.87752,0.0,744.0
1990.0,0.43200000000000005,724.9799999999999,9898.8,0.0,24.06777,6553.6,7448.0,52999.0,26.108,28.01493,24.644,24.156,43.42257,25.87371,0.0,744.0
1993.0,0.1728,716.036,9898.8,0.0,24.05634,6553.6,6608.0,52998.0,26.108,28.011120000000002,24.644,24.4,22.90191,25.88133,0.0,743.0
1996.0,0.5616,716.38,9966.6,0.0,24.04872,6553.6,7442.0,52998.0,26.108,28.01874,24.4,24.644,43.46067,25.87371,0.0,742.0
1999.0,0.5184,716.208,9898.8,0.0,24.02586,6553.6,6609.0,52998.0,26.352,28.02255,24.644,24.887999999999998,22.90191,25.88133,0.0,743.0
2002.0,0.1296,716.036,10034.4,0.0,24.00681,6553.6,7446.0,52999.0,26.108,28.01874,24.644,24.4,43.434,25.88133,0.0,743.0
2005.0,0.43200000000000005,702.7919999999999,9898.8,0.0,23.99919,6553.6,6608.0,53000.0,26.108,28.02636,24.4,24.4,22.90953,25.88514,0.0,743.0
2008.0,0.43200000000000005,716.208,9966.6,0.0,23.97633,6553.6,7442.0,52998.0,25.864,28.02636,24.887999999999998,24.4,43.44924,25.89276,0.0,742.0
2011.0,0.3456,716.036,9898.8,0.0,23.97252,6553.6,6609.0,52999.0,26.108,28.02636,24.644,24.644,22.91334,25.88514,0.0,743.0
2014.0,0.38880000000000003,702.7919999999999,9966.6,0.0,23.95347,6553.6,7440.0,52997.0,26.108,28.02636,24.644,24.4,43.46829,25.88133,0.0,743.0
2017.0,0.43200000000000005,702.9639999999999,9966.6,0.0,23.93442,6553.6,6610.0,52998.0,26.108,28.030170000000002,24.644,24.644,22.8981,25.88895,0.0,743.0
2020.0,0.38880000000000003,716.208,9898.8,0.0,23.93823,6553.6,7440.0,52998.0,26.108,28.03398,24.644,24.4,43.46067,25.88514,0.0,743.0
2023.0,0.38880000000000003,716.208,9966.6,0.0,23.92299,6553.6,6610.0,52998.0,26.352,28.0416,24.4,24.887999999999998,22.91334,25.89276,0.0,743.0
2026.0,0.4752,703.308,9966.6,0.0,23.90775,6553.6,7436.0,52997.0,26.108,28.03779,24.156,24.4,43.48734,25.89276,0.0,743.0
2029.0,0.38880000000000003,707.4359999999999,9966.6,0.0,23.90394,6553.6,6612.0,52999.0,25.864,28.0416,24.4,24.887999999999998,22.90572,25.90038,0.0,743.0
2032.0,0.43200000000000005,694.02,9966.6,0.0,23.8887,6553.6,7431.0,52999.0,26.108,28.03779,24.4,24.644,43.51401,25.90419,0.0,744.0
2035.0,0.3456,707.2639999999999,10034.4,0.0,23.87727,6553.6,6612.0,52997.0,26.108,28.04541,24.4,24.4,22.90572,25.90419,0.0,743.0
2038.0,0.3456,693.848,10034.4,0.0,23.86584,6553.6,7431.0,52998.0,26.352,28.049220000000002,24.4,24.644,43.50639,25.90038,0.0,743.0
2041.0,0.38880000000000003,707.4359999999999,9966.6,0.0,23.85441,6553.6,6613.0,52998.0,26.352,28.0416,24.644,24.644,22.91715,25.91181,0.0,743.0
2044.0,0.3024,685.2479999999999,9966.6,0.0,23.84679,6553.6,7433.0,52997.0,26.108,28.05303,24.4,24.887999999999998,43.5102,25.90419,0.0,743.0
2047.0,0.21600000000000003,684.904,9898.8,0.0,23.82012,6553.6,6614.0,52999.0,26.352,28.05303,24.644,24.644,22.8981,25.91181,0.0,743.0
2050.0,0.38880000000000003,689.8919999999999,9966.6,0.0,23.82012,6553.6,7440.0,52997.0,25.864,28.05303,24.887999999999998,24.887999999999998,43.47591,25.91562,0.0,743.0
2053.0,0.3456,689.5479999999999,9966.6,0.0,23.8125,6553.6,6613.0,52999.0,26.352,28.05303,24.644,24.4,22.92096,25.91181,0.0,744.0
2056.0,0.1728,676.304,9898.8,0.0,23.8125,6553.6,7426.0,52999.0,26.352,28.04541,24.4,24.4,43.52544,25.91181,0.0,743.0
2059.0,0.3024,676.6479999999999,9898.8,0.0,23.81631,6553.6,6614.0,52999.0,25.864,28.05684,24.4,24.887999999999998,22.90953,25.91562,0.0,744.0
2062.0,0.21600000000000003,667.3599999999999,9898.8,0.0,23.82012,6553.6,7431.0,52998.0,26.352,28.05684,24.4,24.644,43.50258,25.908,0.0,743.0
2065.0,0.1728,667.3599999999999,9898.8,0.0,23.84298,6553.6,6614.0,52999.0,26.108,28.05684,24.644,24.644,22.91715,25.92705,0.0,743.0
2068.0,0.2592,667.5319999999999,9898.8,0.0,23.8506,6553.6,7432.0,52999.0,26.352,28.06065,24.887999999999998,24.644,43.50258,25.91943,0.0,743.0
2071.0,0.2592,689.8919999999999,9966.6,0.0,23.86965,6553.6,6615.0,52998.0,26.352,28.068270000000002,24.887999999999998,24.887999999999998,22.90572,25.93467,0.0,744.0
2074.0,0.1296,676.304,9898.8,0.0,23.87727,6553.6,7434.0,52998.0,26.108,28.06446,24.644,24.644,43.48734,25.92705,0.0,744.0
2077.0,0.4752,676.304,9898.8,0.0,23.8887,6553.6,6614.0,52998.0,25.864,28.068270000000002,24.4,24.644,22.90953,25.93848,0.0,744.0
2080.0,0.21600000000000003,676.476,9966.6,0.0,23.90775,6553.6,7426.0,52998.0,26.352,28.06446,24.644,24.644,43.52163,25.93086,0.0,743.0
2083.0,0.1728,689.7199999999999,9966.6,0.0,23.91537,6553.6,6614.0,52998.0,25.864,28.07589,24.4,24.4,22.91334,25.93086,0.0,743.0
2086.0,0.21600000000000003,689.8919999999999,9898.8,0.0,23.93442,6553.6,7421.0,52999.0,26.352,28.06446,24.644,24.4,43.55211,25.94229,0.0,743.0
2089.0,0.2592,689.8919999999999,9966.6,0.0,23.94966,6553.6,6619.0,52998.0,26.108,28.068270000000002,24.4,24.644,22.90191,25.94229,0.0,743.0
2092.0,0.2592,689.8919999999999,10034.4,0.0,23.94966,6553.6,7429.0,52999.0,25.864,28.06446,24.887999999999998,24.4,43.51782,25.93848,0.0,743.0
2095.0,0.21600000000000003,685.42,9966.6,0.0,23.95728,6553.6,6617.0,52999.0,25.864,28.07589,24.644,24.644,22.91715,25.9461,0.0,743.0
2098.0,0.2592,685.592,9966.6,0.0,23.9649,6553.6,7419.0,52998.0,26.108,28.07589,24.644,24.4,43.58259,25.94229,0.0,743.0
2101.0,0.1728,694.3639999999999,9966.6,0.0,23.96109,6553.6,6620.0,52999.0,26.352,28.07589,24.644,24.644,22.90953,25.9461,0.0,744.0
2104.0,0.2592,698.8359999999999,10034.4,0.0,23.96109,6553.6,7427.0,52998.0,26.352,28.07589,24.4,24.644,43.53687,25.94991,0.0,744.0
2107.0,0.1728,699.0079999999999,9966.6,0.0,23.9649,6553.6,6618.0,53000.0,26.108,28.07208,24.644,24.644,22.91334,25.95372,0.0,744.0
2110.0,0.1296,685.42,9966.6,0.0,23.95347,6553.6,7424.0,52998.0,26.108,28.0797,24.644,24.887999999999998,43.53306,25.9461,0.0,743.0
2113.0,0.2592,694.536,9898.8,0.0,23.96109,6553.6,6619.0,52998.0,26.352,28.08351,24.644,24.644,22.92096,25.94991,0.0,743.0
2116.0,0.0864,707.608,9966.6,0.0,23.95347,6553.6,7421.0,52998.0,26.352,28.087320000000002,24.644,24.644,43.56354,25.94991,0.0,744.0
2119.0,0.0432,707.952,10034.4,0.0,23.94966,6553.6,6620.0,52999.0,26.108,28.09113,24.644,24.4,22.92096,25.95372,0.0,744.0
2122.0,0.1296,694.536,9898.8,0.0,23.94585,6553.6,7423.0,52999.0,26.108,28.087320000000002,24.4,24.644,43.54449,25.94991,0.0,744.0
2125.0,0.21600000000000003,694.88,9966.6,0.0,23.95347,6553.6,6621.0,52999.0,26.352,28.09494,24.644,24.887999999999998,22.92096,25.95753,0.0,743.0
2128.0,0.21600000000000003,708.2959999999999,9966.6,0.0,23.95347,6553.6,7425.0,52998.0,26.108,28.09113,24.644,24.644,43.55211,25.96515,0.0,743.0
2131.0,0.0432,708.2959999999999,9898.8,0.0,23.94966,6553.6,6620.0,52998.0,26.108,28.09494,24.4,24.4,22.91715,25.96134,0.0,744.0
2134.0,0.0,708.468,10034.4,0.0,23.95728,6553.6,7411.0,52998.0,26.352,28.10256,24.644,24.4,43.60926,25.95753,0.0,743.0
2137.0,0.2592,717.4119999999999,9966.6,0.0,23.96871,6553.6,6624.0,52997.0,26.352,28.10256,24.644,24.4,22.90191,25.97277,0.0,744.0
2140.0,0.2592,717.4119999999999,9966.6,0.0,23.9649,6553.6,7422.0,52998.0,26.108,28.10256,24.4,24.887999999999998,43.52925,25.96896,0.0,744.0
2143.0,0.2592,704.684,9966.6,0.0,23.96871,6553.6,6622.0,52999.0,26.108,28.106370000000002,24.644,24.644,22.91715,25.98039,0.0,743.0
2146.0,0.21600000000000003,704.684,10034.4,0.0,23.96871,6553.6,7414.0,52998.0,26.108,28.106370000000002,24.644,24.644,43.5864,25.97277,0.0,743.0
2149.0,0.38880000000000003,705.0279999999999,9966.6,0.0,23.97252,6553.6,6624.0,52999.0,26.352,28.10256,24.644,24.644,22.91715,25.98039,0.0,744.0
2152.0,0.1296,718.0999999999999,9966.6,0.0,23.98395,6553.6,7414.0,52997.0,26.108,28.11018,24.887999999999998,24.4,43.60545,25.98039,0.0,743.0
2155.0,0.21600000000000003,718.7879999999999,9966.6,0.0,23.98014,6553.6,6626.0,52998.0,26.352,28.11399,24.4,24.644,22.92858,25.9842,0.0,744.0
2158.0,0.1728,728.0759999999999,9898.8,0.0,23.99157,6553.6,7413.0,52998.0,26.108,28.11399,24.644,24.644,43.60545,25.98801,0.0,743.0
2161.0,0.1728,728.2479999999999,10034.4,0.0,23.99538,6553.6,6626.0,52999.0,26.352,28.12161,24.644,24.644,22.91715,25.9842,0.0,744.0
2164.0,0.3456,728.592,10034.4,0.0,23.98776,6553.6,7419.0,52999.0,26.108,28.12161,24.4,24.644,43.56735,25.9842,0.0,744.0
2167.0,0.21600000000000003,751.468,9898.8,0.0,24.003,6553.6,6625.0,52998.0,26.108,28.1178,24.4,24.887999999999998,22.92096,25.99182,0.0,743.0
2170.0,0.38880000000000003,751.2959999999999,9966.6,0.0,24.00681,6553.6,7422.0,52998.0,26.596,28.12923,24.644,24.887999999999998,43.5483,25.98801,0.0,743.0
2173.0,0.0864,743.212,10034.4,0.0,24.00681,6553.6,6621.0,52999.0,26.352,28.12923,24.4,24.644,22.9362,25.99182,0.0,743.0
