seconds,CO,CO2,PMred,DP,fluetemp,ThermoCo,PMgreen,FlowGrav,COtemp,gastemp,rlas,temp,rboxtemp,glastemp,gboxtemp,chiptemp
439.0,6.3936,795.8439999999999,9898.8,0.4645365853658537,24.1173,46.1,6650.0,52998.0,26.596,28.47213,24.887999999999998,24.887999999999998,23.02383,26.34615,0.0,745.0
442.0,6.696000000000001,796.016,9898.8,0.4601219512195122,24.14016,46.0,7301.0,52999.0,26.108,28.47594,24.887999999999998,24.644,44.0436,26.34996,0.0,746.0
445.0,6.7824,795.328,9898.8,0.4604146341463415,24.1554,46.2,6648.0,52998.0,26.352,28.47975,24.887999999999998,24.887999999999998,23.03145,26.34996,0.0,745.0
448.0,6.9552000000000005,793.4359999999999,9898.8,0.46014634146341465,24.18588,47.6,7298.0,52998.0,26.352,28.48737,24.887999999999998,25.375999999999998,44.05122,26.34996,0.0,745.0
451.0,6.1776,790.512,9898.8,0.45782926829268294,24.20112,46.7,6653.0,52997.0,26.596,28.48737,24.644,25.131999999999998,23.02383,26.35377,0.0,745.0
454.0,6.1344,787.2439999999999,9966.6,0.46239024390243905,24.20874,47.900000000000006,7305.0,52997.0,26.352,28.48356,24.887999999999998,24.887999999999998,43.99788,26.34996,0.0,745.0
457.0,5.486400000000001,783.4599999999999,9898.8,0.44365853658536586,24.22779,47.400000000000006,6650.0,52998.0,26.596,28.49499,24.887999999999998,24.887999999999998,23.03145,26.35377,0.0,746.0
460.0,5.0544,770.044,9831.0,0.445609756097561,24.25065,47.2,7304.0,53000.0,26.596,28.49118,24.887999999999998,25.131999999999998,44.01312,26.35758,0.0,745.0
463.0,4.9248,782.5999999999999,9898.8,0.46234146341463417,24.26589,47.5,6653.0,52998.0,26.352,28.48356,25.131999999999998,25.131999999999998,23.03145,26.34996,0.0,745.0
466.0,4.7088,782.944,9898.8,0.46014634146341465,24.28113,47.7,7309.0,52997.0,26.108,28.49499,24.887999999999998,24.644,44.0055,26.35758,0.0,746.0
469.0,5.356800000000001,782.5999999999999,9898.8,0.458,24.29256,47.900000000000006,6655.0,52998.0,26.108,28.50261,24.887999999999998,24.887999999999998,23.0124,26.35377,0.0,746.0
472.0,5.832000000000001,782.4279999999999,9966.6,0.45195121951219513,24.28494,48.2,7297.0,52999.0,26.352,28.49499,25.131999999999998,25.131999999999998,44.05503,26.35758,0.0,746.0
475.0,5.6160000000000005,769.5279999999999,9898.8,0.4645609756097561,24.28875,48.300000000000004,6656.0,52998.0,26.352,28.49499,25.131999999999998,24.887999999999998,23.0124,26.36139,0.0,745.0
478.0,5.2704,769.356,9898.8,0.45790243902439026,24.28494,48.5,7307.0,52998.0,26.108,28.49499,24.887999999999998,24.887999999999998,44.00931,26.3652,0.0,745.0
481.0,5.3136,769.184,9898.8,0.4622926829268293,24.27732,48.900000000000006,6653.0,52998.0,26.108,28.50642,24.887999999999998,24.644,23.03526,26.35758,0.0,745.0
484.0,5.4432,769.356,9831.0,0.45282926829268294,24.29637,49.1,7293.0,52999.0,26.596,28.50642,24.887999999999998,24.887999999999998,44.06646,26.35758,0.0,746.0
487.0,5.7888,760.2399999999999,9966.6,0.45782926829268294,24.29637,49.900000000000006,6655.0,52997.0,26.352,28.51023,24.887999999999998,24.644,23.02764,26.36901,0.0,745.0
490.0,6.696000000000001,760.584,9898.8,0.4623658536585366,24.30018,50.2,7303.0,52998.0,26.596,28.50261,24.644,24.887999999999998,44.02836,26.35758,0.0,745.0
493.0,7.3872,760.4119999999999,9966.6,0.4578536585365854,24.31923,51.1,6654.0,52996.0,26.352,28.51404,24.887999999999998,24.887999999999998,23.03526,26.3652,0.0,746.0
496.0,7.6032,760.2399999999999,9898.8,0.4644390243902439,24.31161,50.400000000000006,7302.0,52998.0,26.108,28.50642,25.131999999999998,24.887999999999998,44.02455,26.37282,0.0,745.0
499.0,8.1216,760.584,9966.6,0.4578536585365854,24.31542,51.2,6654.0,52997.0,26.596,28.51785,24.644,24.887999999999998,23.03526,26.36901,0.0,745.0
502.0,8.812800000000001,760.4119999999999,9898.8,0.4601219512195122,24.3078,50.900000000000006,7297.0,52998.0,26.596,28.51404,25.131999999999998,25.131999999999998,44.07027,26.37282,0.0,745.0
505.0,9.072000000000001,760.584,9966.6,0.4701463414634146,24.3078,50.800000000000004,6656.0,52998.0,26.352,28.51023,24.887999999999998,25.131999999999998,23.04288,26.38044,0.0,744.0
508.0,9.3744,760.584,10034.4,0.46234146341463417,24.3078,51.7,7296.0,52997.0,26.596,28.51785,24.887999999999998,25.375999999999998,44.07408,26.36901,0.0,745.0
511.0,9.5904,769.356,9898.8,0.4628536585365854,24.31542,51.400000000000006,6653.0,52998.0,26.352,28.52166,24.887999999999998,24.887999999999998,23.03907,26.36901,0.0,745.0
514.0,9.5904,769.5279999999999,9966.6,0.46014634146341465,24.31923,51.300000000000004,7297.0,52999.0,26.352,28.51785,24.887999999999998,25.131999999999998,44.06646,26.37282,0.0,746.0
517.0,9.2448,769.356,9966.6,0.4645609756097561,24.32304,51.7,6655.0,52998.0,26.596,28.52166,24.644,25.131999999999998,23.03145,26.37663,0.0,746.0
520.0,9.5904,782.7719999999999,9898.8,0.4523658536585366,24.32685,53.1,7303.0,52997.0,26.352,28.51404,24.644,24.887999999999998,44.03217,26.38044,0.0,745.0
523.0,9.8064,782.7719999999999,9898.8,0.4522439024390244,24.3078,52.300000000000004,6657.0,52997.0,26.352,28.52166,24.887999999999998,25.131999999999998,23.03907,26.38425,0.0,745.0
526.0,9.5904,769.012,9831.0,0.4601707317073171,24.31161,52.6,7295.0,52998.0,26.596,28.52547,24.887999999999998,24.887999999999998,44.07408,26.38425,0.0,745.0
529.0,9.633600000000001,778.472,9966.6,0.4578780487804878,24.30018,53.6,6656.0,52997.0,26.596,28.53309,24.887999999999998,24.887999999999998,23.04669,26.37663,0.0,745.0
532.0,8.942400000000001,791.8879999999999,9898.8,0.4478536585365854,24.30399,57.2,7302.0,52998.0,26.108,28.51785,24.644,25.131999999999998,44.02836,26.38425,0.0,745.0
535.0,8.0352,791.544,9898.8,0.4601219512195122,24.30399,54.900000000000006,6656.0,52999.0,26.596,28.53309,25.131999999999998,25.131999999999998,23.04669,26.38425,0.0,745.0
538.0,7.776000000000001,791.544,9898.8,0.4702195121951219,24.3078,55.5,7293.0,52998.0,26.108,28.52928,24.887999999999998,25.131999999999998,44.09313,26.38044,0.0,745.0
541.0,7.646400000000001,769.5279999999999,9898.8,0.4478048780487805,24.30399,55.6,6657.0,53000.0,26.352,28.52547,24.644,24.887999999999998,23.03907,26.38044,0.0,745.0
544.0,7.992,769.184,9898.8,0.4522926829268293,24.29256,55.0,7292.0,52999.0,26.108,28.52928,24.887999999999998,24.887999999999998,44.08551,26.38425,0.0,745.0
547.0,8.424000000000001,769.5279999999999,9966.6,0.47017073170731705,24.31542,58.2,6659.0,52999.0,26.352,28.52928,25.131999999999998,24.887999999999998,23.03907,26.38806,0.0,745.0
550.0,8.3376,782.5999999999999,9831.0,0.4378048780487805,24.32304,59.1,7286.0,52997.0,26.108,28.52928,24.644,25.131999999999998,44.11218,26.38425,0.0,745.0
553.0,8.942400000000001,782.7719999999999,9898.8,0.4522439024390244,24.33066,61.2,6655.0,52999.0,26.596,28.54071,24.644,24.887999999999998,23.05431,26.39187,0.0,744.0
556.0,9.1584,769.5279999999999,9898.8,0.45234146341463416,24.33066,55.1,7292.0,52998.0,26.352,28.5369,25.131999999999998,24.887999999999998,44.08932,26.38806,0.0,746.0
559.0,9.633600000000001,782.4279999999999,9966.6,0.4500487804878049,24.34971,55.800000000000004,6657.0,52997.0,26.352,28.54071,24.887999999999998,24.644,23.05812,26.39187,0.0,745.0
562.0,9.504000000000001,769.5279999999999,9898.8,0.4639268292682927,24.37638,57.5,7274.0,52998.0,26.352,28.54071,24.887999999999998,25.131999999999998,44.192190000000004,26.39187,0.0,746.0
565.0,9.504000000000001,769.5279999999999,9898.8,0.4578536585365854,24.37638,57.5,6658.0,52999.0,26.596,28.54452,25.375999999999998,24.644,23.05431,26.39187,0.0,745.0
568.0,9.4608,778.6439999999999,9898.8,0.44558536585365854,24.40305,56.400000000000006,7290.0,52998.0,26.352,28.54833,25.131999999999998,24.887999999999998,44.096940000000004,26.39187,0.0,745.0
571.0,9.763200000000001,778.1279999999999,9831.0,0.4645609756097561,24.4221,60.7,6657.0,52998.0,26.352,28.54833,24.644,24.887999999999998,23.06193,26.39187,0.0,745.0
574.0,9.8064,778.472,9898.8,0.4539268292682927,24.47544,57.400000000000006,7287.0,52997.0,26.596,28.55214,24.887999999999998,24.887999999999998,44.115990000000004,26.39568,0.0,747.0
577.0,9.3744,800.3159999999999,9966.6,0.4701463414634146,24.52878,57.400000000000006,6659.0,52997.0,26.352,28.55214,25.131999999999998,25.131999999999998,23.0505,26.4033,0.0,745.0
580.0,10.152000000000001,800.4879999999999,9831.0,0.4579268292682927,24.58593,57.800000000000004,7286.0,52997.0,26.352,28.55976,24.887999999999998,24.887999999999998,44.12742,26.39568,0.0,745.0
583.0,11.5776,787.2439999999999,9966.6,0.4578780487804878,24.64308,60.7,6661.0,52998.0,26.352,28.55976,25.131999999999998,25.131999999999998,23.0505,26.39568,0.0,745.0
586.0,14.212800000000001,809.088,9898.8,0.4646585365853659,24.70404,61.900000000000006,7285.0,52999.0,26.352,28.55595,24.644,25.131999999999998,44.12742,26.39949,0.0,746.0
589.0,16.2864,818.204,9966.6,0.46234146341463417,24.76881,61.6,6660.0,52998.0,26.84,28.56357,24.887999999999998,24.887999999999998,23.05431,26.39568,0.0,746.0
592.0,17.496000000000002,831.6199999999999,9966.6,0.4701951219512195,24.83358,63.5,7282.0,52998.0,26.596,28.55595,25.131999999999998,24.887999999999998,44.14647,26.4033,0.0,745.0
595.0,18.403200000000002,831.448,9966.6,0.4578536585365854,24.89835,64.10000000000001,6659.0,52999.0,26.596,28.55214,24.644,24.887999999999998,23.06574,26.4033,0.0,745.0
598.0,19.396800000000002,818.376,10034.4,0.44782926829268294,24.98979,61.2,7280.0,52998.0,26.84,28.55976,25.375999999999998,25.375999999999998,44.16933,26.4033,0.0,746.0
601.0,20.044800000000002,827.1479999999999,9898.8,0.4611219512195122,25.06599,63.5,6662.0,52997.0,26.352,28.55976,24.887999999999998,25.131999999999998,23.04669,26.4033,0.0,746.0
604.0,19.6992,849.68,9898.8,0.4478536585365854,25.14981,64.60000000000001,7289.0,52998.0,26.352,28.56357,24.887999999999998,24.887999999999998,44.10075,26.41473,0.0,746.0
607.0,20.2608,859.14,9898.8,0.4578780487804878,25.20315,66.7,6658.0,52999.0,26.596,28.56357,24.644,25.131999999999998,23.06193,26.4033,0.0,746.0
610.0,21.0816,872.5559999999999,9898.8,0.43214634146341463,25.22982,63.400000000000006,7269.0,52998.0,26.596,28.575,24.644,24.887999999999998,44.21886,26.40711,0.0,746.0
613.0,20.952,868.084,9831.0,0.41585365853658535,25.22982,63.2,6659.0,52998.0,26.352,28.575,24.887999999999998,25.131999999999998,23.05812,26.41092,0.0,745.0
616.0,20.044800000000002,867.9119999999999,9831.0,0.4377560975609756,25.22601,65.60000000000001,7291.0,52999.0,26.596,28.57881,24.887999999999998,24.887999999999998,44.10075,26.40711,0.0,746.0
619.0,19.7424,890.444,9898.8,0.43770731707317073,25.21077,66.10000000000001,6659.0,52999.0,26.352,28.575,25.131999999999998,24.887999999999998,23.0505,26.41854,0.0,744.0
622.0,18.36,899.732,9898.8,0.43217073170731707,25.19553,68.7,7293.0,52999.0,26.596,28.57881,24.887999999999998,24.887999999999998,44.09313,26.40711,0.0,746.0
625.0,17.712,899.3879999999999,9898.8,0.44995121951219513,25.1841,66.0,6660.0,52999.0,26.84,28.57881,24.887999999999998,24.644,23.06193,26.41092,0.0,745.0
628.0,17.712,899.732,9898.8,0.46195121951219514,25.21077,67.4,7293.0,52998.0,26.596,28.58262,25.131999999999998,24.887999999999998,44.096940000000004,26.41854,0.0,745.0
631.0,17.366400000000002,908.6759999999999,9966.6,0.4578780487804878,25.24887,68.2,6659.0,52999.0,26.352,28.59024,24.887999999999998,24.644,23.06193,26.41473,0.0,745.0
634.0,17.712,908.6759999999999,9898.8,0.45234146341463416,25.28316,68.10000000000001,7280.0,52998.0,26.352,28.575,25.131999999999998,24.887999999999998,44.16171,26.41092,0.0,746.0
637.0,18.4896,908.848,9898.8,0.4522926829268293,25.32507,68.8,6659.0,53000.0,26.352,28.58643,24.887999999999998,24.887999999999998,23.06193,26.41473,0.0,745.0
640.0,18.7488,922.2639999999999,9898.8,0.4692195121951219,25.39746,72.3,7286.0,52998.0,26.108,28.58643,24.887999999999998,25.131999999999998,44.135040000000004,26.42235,0.0,745.0
643.0,18.4464,922.2639999999999,9898.8,0.464609756097561,25.45461,70.7,6660.0,52998.0,26.596,28.59024,25.131999999999998,24.644,23.05431,26.42235,0.0,745.0
646.0,18.014400000000002,922.4359999999999,9898.8,0.45014634146341465,25.53081,68.4,7281.0,52999.0,26.352,28.57881,24.887999999999998,24.644,44.173140000000004,26.42235,0.0,746.0
649.0,17.8416,922.2639999999999,9898.8,0.4601707317073171,25.6032,69.0,6663.0,52998.0,26.352,28.59024,24.644,24.887999999999998,23.06193,26.42997,0.0,745.0
652.0,18.0576,922.2639999999999,9898.8,0.4725121951219512,25.690830000000002,72.7,7274.0,52998.0,26.596,28.58643,25.375999999999998,24.887999999999998,44.196,26.41854,0.0,745.0
655.0,18.4896,931.036,9966.6,0.4601219512195122,25.77465,71.3,6661.0,53000.0,26.108,28.59405,25.131999999999998,24.887999999999998,23.06955,26.43378,0.0,745.0
658.0,20.088,931.036,9831.0,0.45795121951219514,25.85466,71.60000000000001,7285.0,52997.0,26.596,28.58643,25.131999999999998,24.644,44.14647,26.42997,0.0,746.0
661.0,21.686400000000003,940.496,9898.8,0.4578780487804878,25.93086,73.0,6662.0,52999.0,26.352,28.59786,24.887999999999998,24.887999999999998,23.05812,26.4414,0.0,746.0
664.0,23.0256,941.012,9831.0,0.46019512195121953,26.00706,73.3,7285.0,52999.0,26.596,28.59024,25.131999999999998,25.375999999999998,44.12742,26.42997,0.0,747.0
667.0,23.544,951.16,9898.8,0.47024390243902436,26.09088,73.60000000000001,6662.0,52998.0,26.352,28.59786,25.131999999999998,24.887999999999998,23.13813,26.43759,0.0,745.0
670.0,24.3216,953.5679999999999,9898.8,0.4646585365853659,26.16327,73.4,7243.0,52998.0,26.596,28.60167,24.887999999999998,25.375999999999998,44.39793,26.43378,0.0,745.0
673.0,24.7968,977.6479999999999,9966.6,0.4522926829268293,26.20137,72.10000000000001,6664.0,53000.0,26.596,28.60167,24.887999999999998,24.887999999999998,23.09241,26.42616,0.0,746.0
676.0,26.3088,988.4839999999999,9898.8,0.4579756097560976,26.20518,72.8,7267.0,52998.0,26.84,28.59786,24.887999999999998,25.131999999999998,44.249340000000004,26.43759,0.0,746.0
679.0,25.876800000000003,998.1159999999999,10034.4,0.4604146341463415,26.2128,73.4,6662.0,52998.0,26.108,28.60929,24.887999999999998,24.644,23.0886,26.43378,0.0,746.0
682.0,26.006400000000003,998.632,9966.6,0.4702682926829268,26.20518,76.5,7265.0,52997.0,26.352,28.60929,24.887999999999998,24.887999999999998,44.25696,26.43759,0.0,745.0
685.0,24.5376,1012.2199999999999,9898.8,0.43997560975609756,26.19375,79.0,6664.0,52998.0,26.596,28.6131,25.131999999999998,24.887999999999998,23.07336,26.43378,0.0,745.0
688.0,21.384,1012.2199999999999,9966.6,0.44565853658536586,26.16708,75.3,7260.0,52998.0,26.596,28.62453,24.887999999999998,24.887999999999998,44.287440000000004,26.43759,0.0,746.0
691.0,19.44,1012.2199999999999,9898.8,0.4702195121951219,26.12517,74.8,6663.0,52999.0,26.352,28.61691,24.887999999999998,24.887999999999998,23.08479,26.43759,0.0,746.0
694.0,17.366400000000002,998.4599999999999,10034.4,0.46246341463414636,26.07564,77.0,7264.0,53000.0,26.596,28.61691,24.644,24.887999999999998,44.26458,26.42616,0.0,745.0
697.0,15.681600000000001,998.632,9898.8,0.4455609756097561,26.06802,78.0,6662.0,52998.0,26.596,28.61691,24.887999999999998,24.887999999999998,23.07717,26.42997,0.0,746.0
700.0,15.163200000000002,998.9759999999999,9966.6,0.46019512195121953,26.09469,78.10000000000001,7271.0,52997.0,26.596,28.6131,24.887999999999998,25.131999999999998,44.21505,26.43378,0.0,747.0
703.0,14.5152,998.4599999999999,9966.6,0.4478048780487805,26.11374,77.30000000000001,6663.0,52998.0,26.352,28.62453,25.131999999999998,24.887999999999998,23.07717,26.43759,0.0,745.0
706.0,15.681600000000001,989.8599999999999,9898.8,0.4584878048780488,26.09469,77.0,7269.0,52999.0,26.352,28.62072,24.887999999999998,25.131999999999998,44.21886,26.43759,0.0,745.0
709.0,17.107200000000002,989.516,9966.6,0.4601219512195122,26.07945,79.30000000000001,6661.0,52998.0,26.596,28.63215,25.131999999999998,24.644,23.08479,26.4414,0.0,746.0
712.0,18.1008,989.516,9831.0,0.45239024390243904,26.04897,82.4,7267.0,52999.0,26.352,28.61691,24.887999999999998,24.887999999999998,44.24172,26.4414,0.0,745.0
715.0,18.1872,980.7439999999999,9966.6,0.46234146341463417,26.01849,78.0,6664.0,52998.0,26.596,28.62453,25.131999999999998,25.131999999999998,23.08479,26.4414,0.0,746.0
718.0,18.2304,980.9159999999999,9831.0,0.4321951219512195,25.99944,80.7,7272.0,52997.0,26.596,28.62834,25.131999999999998,24.644,44.21505,26.43759,0.0,746.0
721.0,17.1936,980.4,9898.8,0.4500487804878049,25.97277,78.60000000000001,6664.0,52999.0,26.596,28.63215,24.644,24.887999999999998,23.08479,26.45283,0.0,745.0
724.0,16.3728,980.7439999999999,10034.4,0.46246341463414636,25.96134,80.10000000000001,7263.0,52998.0,26.596,28.63215,25.131999999999998,25.131999999999998,44.27601,26.43378,0.0,745.0
727.0,16.2864,980.7439999999999,9898.8,0.46463414634146344,25.97277,79.2,6665.0,52998.0,26.352,28.62834,24.644,24.644,23.0886,26.44521,0.0,746.0
730.0,16.9344,980.5719999999999,9898.8,0.4602926829268293,26.00706,82.10000000000001,7267.0,52998.0,26.596,28.63596,24.887999999999998,24.887999999999998,44.24553,26.4414,0.0,745.0
733.0,18.014400000000002,971.8,9898.8,0.4478780487804878,26.04135,83.9,6664.0,52998.0,26.352,28.63596,24.887999999999998,25.375999999999998,23.08479,26.44902,0.0,746.0
736.0,19.267200000000003,971.8,9898.8,0.4501219512195122,26.06802,82.10000000000001,7270.0,52999.0,26.84,28.63977,24.887999999999998,25.131999999999998,44.22267,26.45664,0.0,745.0
739.0,19.5696,958.3839999999999,9966.6,0.4578780487804878,26.09469,85.30000000000001,6665.0,52999.0,26.352,28.63596,24.887999999999998,24.887999999999998,23.07336,26.44902,0.0,746.0
742.0,19.8288,971.9719999999999,9898.8,0.46021951219512197,26.11374,84.10000000000001,7254.0,52998.0,26.352,28.63977,24.887999999999998,25.131999999999998,44.31792,26.44902,0.0,746.0
745.0,20.7792,971.4559999999999,10034.4,0.46239024390243905,26.12898,82.4,6664.0,52998.0,26.352,28.63596,24.887999999999998,24.887999999999998,23.09241,26.45664,0.0,745.0
748.0,21.2544,971.8,9898.8,0.45014634146341465,26.14041,82.30000000000001,7266.0,52998.0,26.596,28.63977,24.887999999999998,25.131999999999998,44.249340000000004,26.44902,0.0,746.0
751.0,21.0816,971.6279999999999,9898.8,0.4601707317073171,26.17089,82.7,6665.0,52997.0,26.596,28.64358,24.887999999999998,25.375999999999998,23.0886,26.46807,0.0,746.0
754.0,20.52,971.8,10034.4,0.4646829268292683,26.20518,85.30000000000001,7258.0,52999.0,26.84,28.64358,25.131999999999998,25.131999999999998,44.30268,26.45283,0.0,746.0
757.0,20.3472,980.9159999999999,9966.6,0.44814634146341464,26.26233,84.0,6667.0,52999.0,26.596,28.64358,25.131999999999998,25.131999999999998,23.09622,26.46045,0.0,746.0
760.0,21.2544,967.156,9898.8,0.4579756097560976,26.31567,84.7,7265.0,52999.0,26.84,28.63977,25.131999999999998,24.887999999999998,44.25696,26.46045,0.0,746.0
763.0,23.2848,966.9839999999999,9966.6,0.4747073170731707,26.37282,86.60000000000001,6666.0,52998.0,26.596,28.6512,24.887999999999998,24.887999999999998,23.0886,26.46426,0.0,746.0
766.0,24.192,967.156,9966.6,0.47029268292682924,26.46807,84.5,7265.0,52998.0,26.352,28.6512,24.887999999999998,25.131999999999998,44.249340000000004,26.45664,0.0,746.0
769.0,24.2784,989.6879999999999,9898.8,0.4481951219512195,26.53284,86.5,6664.0,52997.0,26.352,28.65882,25.131999999999998,24.887999999999998,23.10384,26.46426,0.0,745.0
772.0,23.846400000000003,998.9759999999999,9898.8,0.45014634146341465,26.57475,84.60000000000001,7254.0,52998.0,26.84,28.6512,24.887999999999998,24.887999999999998,44.325540000000004,26.45664,0.0,745.0
775.0,22.68,998.632,9898.8,0.42204878048780486,26.57856,86.80000000000001,6666.0,52998.0,26.352,28.65501,24.887999999999998,24.887999999999998,23.10003,26.46807,0.0,745.0
778.0,21.9888,1012.0479999999999,9898.8,0.45795121951219514,26.56332,88.9,7254.0,52998.0,26.596,28.6512,24.887999999999998,24.887999999999998,44.31792,26.46807,0.0,746.0
781.0,20.9088,1012.2199999999999,9966.6,0.4522926829268293,26.54046,87.80000000000001,6665.0,52998.0,26.352,28.66263,24.887999999999998,25.131999999999998,23.10384,26.46045,0.0,746.0
784.0,20.1312,1021.68,9966.6,0.45014634146341465,26.50617,85.5,7247.0,52997.0,26.352,28.65882,24.887999999999998,24.887999999999998,44.35221,26.46807,0.0,746.0
787.0,19.1808,1008.0919999999999,9898.8,0.44558536585365854,26.4795,87.7,6667.0,52999.0,26.596,28.65882,25.131999999999998,25.131999999999998,23.10384,26.47188,0.0,747.0
790.0,18.36,1021.5079999999999,9966.6,0.4356341463414634,26.46045,87.5,7258.0,52998.0,26.596,28.65882,25.131999999999998,24.887999999999998,44.29887,26.46426,0.0,746.0
793.0,17.1936,1012.564,9966.6,0.4075121951219512,26.42616,86.4,6669.0,52999.0,26.596,28.66644,25.131999999999998,24.887999999999998,23.09241,26.47188,0.0,745.0
796.0,16.1136,1012.3919999999999,9966.6,0.4503658536585366,26.35377,86.9,7255.0,52999.0,26.596,28.67025,24.887999999999998,24.887999999999998,44.29125,26.47569,0.0,746.0
799.0,15.336,998.804,10034.4,0.4276829268292683,26.30043,88.80000000000001,6664.0,52997.0,26.352,28.67025,25.131999999999998,24.644,23.13051,26.47188,0.0,745.0
802.0,14.990400000000001,989.6879999999999,9966.6,0.46021951219512197,26.26995,89.10000000000001,7218.0,52999.0,26.596,28.66644,25.131999999999998,25.375999999999998,44.55795,26.47188,0.0,746.0
805.0,14.731200000000001,976.7879999999999,9898.8,0.46463414634146344,26.25852,88.10000000000001,6670.0,52997.0,26.596,28.66644,24.887999999999998,24.887999999999998,23.13432,26.46807,0.0,745.0
808.0,15.249600000000001,976.6159999999999,9831.0,0.461219512195122,26.22042,89.7,7248.0,52998.0,26.596,28.67025,25.131999999999998,25.375999999999998,44.35221,26.46807,0.0,746.0
811.0,15.8976,967.4999999999999,9898.8,0.4579268292682927,26.20899,91.9,6666.0,52998.0,26.352,28.67025,24.887999999999998,25.131999999999998,23.10765,26.46807,0.0,746.0
814.0,16.632,981.088,9898.8,0.4456829268292683,26.19756,91.10000000000001,7243.0,52999.0,26.596,28.67406,24.887999999999998,24.887999999999998,44.382690000000004,26.47188,0.0,745.0
817.0,17.496000000000002,972.3159999999999,9966.6,0.45009756097560977,26.19375,89.10000000000001,6666.0,52999.0,26.352,28.67787,24.887999999999998,25.131999999999998,23.11908,26.47188,0.0,745.0
820.0,18.1008,972.1439999999999,9831.0,0.45951219512195124,26.1747,92.0,7252.0,53000.0,26.596,28.67406,25.131999999999998,24.887999999999998,44.325540000000004,26.4795,0.0,746.0
823.0,18.273600000000002,972.1439999999999,9966.6,0.42509756097560975,26.13279,89.0,6665.0,52998.0,26.596,28.67787,24.887999999999998,24.644,23.10384,26.4795,0.0,745.0
826.0,17.625600000000002,958.3839999999999,9966.6,0.4523658536585366,26.11374,92.2,7251.0,52999.0,26.352,28.6893,24.644,25.131999999999998,44.344590000000004,26.47569,0.0,745.0
829.0,16.977600000000002,958.9,9898.8,0.4702195121951219,26.0985,92.7,6669.0,52997.0,26.84,28.68168,24.887999999999998,24.644,23.10003,26.47569,0.0,746.0
832.0,16.2,958.9,9898.8,0.45270731707317075,26.07183,90.60000000000001,7245.0,52999.0,26.352,28.68168,24.887999999999998,24.887999999999998,44.363640000000004,26.48712,0.0,746.0
835.0,16.2864,972.1439999999999,9966.6,0.4556829268292683,26.04897,90.7,6667.0,53000.0,26.352,28.69311,25.131999999999998,25.131999999999998,23.11908,26.4795,0.0,745.0
838.0,16.3296,959.0719999999999,9966.6,0.4076341463414634,26.04135,91.30000000000001,7253.0,52998.0,26.596,28.6893,25.131999999999998,25.375999999999998,44.31411,26.4795,0.0,746.0
841.0,15.940800000000001,972.4879999999999,9898.8,0.43997560975609756,26.05659,92.5,6669.0,53000.0,26.84,28.6893,25.131999999999998,25.131999999999998,23.10765,26.48331,0.0,745.0
844.0,15.8976,972.66,9898.8,0.4378292682926829,26.07945,92.80000000000001,7241.0,52999.0,26.352,28.6893,24.887999999999998,25.131999999999998,44.39793,26.48331,0.0,746.0
847.0,16.2864,959.4159999999999,9898.8,0.45746341463414636,26.12898,92.0,6667.0,52998.0,26.596,28.69692,24.887999999999998,24.887999999999998,23.13051,26.4795,0.0,745.0
850.0,16.718400000000003,959.588,9966.6,0.45802439024390246,26.1747,91.10000000000001,7251.0,52998.0,26.352,28.69311,25.131999999999998,24.887999999999998,44.3484,26.49093,0.0,746.0
853.0,17.712,950.472,9966.6,0.4579268292682927,26.20518,91.4,6668.0,52999.0,26.352,28.70073,24.887999999999998,24.887999999999998,23.11146,26.48712,0.0,746.0
856.0,17.9712,950.6439999999999,9898.8,0.4278292682926829,26.23566,91.60000000000001,7251.0,52998.0,26.596,28.6893,24.887999999999998,25.131999999999998,44.33697,26.48331,0.0,745.0
859.0,18.3168,950.8159999999999,9898.8,0.45007317073170733,26.25471,94.9,6669.0,52997.0,26.596,28.70073,24.887999999999998,24.887999999999998,23.11146,26.49855,0.0,745.0
862.0,18.7056,951.16,9898.8,0.4524146341463415,26.26995,92.60000000000001,7234.0,52998.0,26.596,28.69692,25.131999999999998,25.131999999999998,44.43984,26.48331,0.0,745.0
865.0,19.008000000000003,960.6199999999999,9898.8,0.4478536585365854,26.31186,92.80000000000001,6667.0,52998.0,26.352,28.70835,24.887999999999998,25.131999999999998,23.12289,26.50236,0.0,746.0
868.0,18.9648,960.9639999999999,9898.8,0.45802439024390246,26.34234,93.9,7226.0,53000.0,26.596,28.69311,25.131999999999998,24.887999999999998,44.47794,26.49855,0.0,746.0
871.0,18.403200000000002,974.5519999999999,9831.0,0.445609756097561,26.38806,93.0,6669.0,52999.0,26.596,28.70835,24.887999999999998,25.375999999999998,23.13432,26.49474,0.0,745.0
874.0,18.403200000000002,975.2399999999999,9966.6,0.46090243902439026,26.39187,93.0,7247.0,52999.0,26.596,28.70454,24.887999999999998,24.887999999999998,44.37507,26.49855,0.0,746.0
877.0,18.4896,975.4119999999999,9898.8,0.46239024390243905,26.41092,94.10000000000001,6668.0,52997.0,26.84,28.70835,25.131999999999998,24.887999999999998,23.11908,26.50617,0.0,745.0
880.0,18.273600000000002,975.9279999999999,9898.8,0.4624878048780488,26.4414,94.5,7241.0,52999.0,26.596,28.70835,25.131999999999998,25.131999999999998,44.401740000000004,26.49474,0.0,746.0
883.0,18.273600000000002,975.9279999999999,9966.6,0.4624390243902439,26.47569,95.0,6669.0,52997.0,26.596,28.70835,25.131999999999998,25.131999999999998,23.12289,26.50617,0.0,746.0
