seconds,CO,CO2,PMred,flow,fluetemp,ThermoCo,PMgreen,FlowGrav,COtemp,gastemp,rlas,temp,rboxtemp,glastemp,gboxtemp,gasboxRH,PMgrenRH,chiptemp
1468.0,25.0992,1142.7679999999998,10034.4,0.0,28.20924,99.10000000000001,6221.0,52998.0,24.644,26.2128,22.936,23.668,22.68474,24.40305,0.0,0.0,424.0,737.0
1471.0,24.2784,1164.956,9898.8,0.0,28.20543,99.30000000000001,7738.0,52999.0,24.644,26.21661,23.18,23.424,42.0243,24.40305,0.0,0.0,421.0,737.0
1474.0,23.976000000000003,1165.3,9966.6,0.0,28.21305,99.0,6226.0,52999.0,24.644,26.22804,23.18,23.18,22.68855,24.40686,0.0,0.0,422.0,737.0
1477.0,23.544,1164.956,9898.8,0.0,28.20543,99.2,7740.0,52998.0,24.644,26.23185,23.424,23.18,41.99382,24.40686,0.0,0.0,422.0,736.0
1480.0,22.593600000000002,1165.3,9966.6,0.0,28.201620000000002,99.9,6227.0,52999.0,24.4,26.23566,23.18,23.424,22.70379,24.41448,0.0,0.0,422.0,736.0
1483.0,22.1616,1165.3,9966.6,0.0,28.194,99.2,7735.0,52998.0,24.4,26.23566,23.424,23.424,42.04716,24.41067,0.0,0.0,420.0,737.0
1486.0,21.8592,1165.128,9966.6,0.0,28.20543,99.30000000000001,6226.0,52999.0,24.4,26.23185,23.424,23.424,22.69998,24.41067,0.0,0.0,417.0,737.0
1489.0,22.032,1142.596,9898.8,0.0,28.194,99.30000000000001,7733.0,52999.0,24.4,26.24709,23.18,23.424,42.03192,24.41448,0.0,0.0,416.0,737.0
1492.0,21.7296,1142.7679999999998,9898.8,0.0,28.194,100.2,6225.0,53000.0,24.4,26.24709,23.18,23.424,22.70379,24.41829,0.0,0.0,417.0,737.0
1495.0,21.168000000000003,1142.596,10034.4,0.0,28.194,98.60000000000001,7734.0,52998.0,24.4,26.24709,23.18,23.668,42.04335,24.41829,0.0,0.0,416.0,736.0
1498.0,21.5136,1147.4119999999998,9966.6,0.0,28.17114,99.5,6236.0,52997.0,24.644,26.2509,23.424,23.424,22.69998,24.425910000000002,0.0,0.0,417.0,738.0
1501.0,21.556800000000003,1147.24,9966.6,0.0,28.1559,99.5,7735.0,52998.0,24.4,26.25471,23.18,23.424,42.04716,24.41829,0.0,0.0,415.0,737.0
1504.0,22.593600000000002,1129.868,9966.6,0.0,28.13685,100.30000000000001,6233.0,52997.0,24.644,26.25852,23.18,23.668,22.71141,24.4221,0.0,0.0,414.0,736.0
1507.0,22.2912,1129.3519999999999,9898.8,0.0,28.12923,99.0,7737.0,52999.0,24.4,26.26995,23.424,23.18,42.03954,24.4221,0.0,0.0,416.0,737.0
1510.0,21.9024,1147.4119999999998,10034.4,0.0,28.11399,98.9,6233.0,52998.0,24.4,26.26995,23.18,23.424,22.71141,24.4221,0.0,0.0,417.0,737.0
1513.0,22.204800000000002,1147.24,9898.8,0.0,28.08351,99.30000000000001,7727.0,52998.0,24.644,26.27376,23.18,23.424,42.08526,24.425910000000002,0.0,0.0,419.0,736.0
1516.0,21.7296,1111.12,10034.4,0.0,28.07589,99.0,6242.0,52998.0,24.644,26.27757,23.18,23.18,22.71141,24.43734,0.0,0.0,418.0,737.0
1519.0,23.1552,1133.9959999999999,10034.4,0.0,28.05303,99.0,7727.0,52997.0,24.644,26.28519,22.936,23.668,42.08907,24.43734,0.0,0.0,418.0,737.0
1522.0,23.544,1133.6519999999998,10034.4,0.0,28.03779,99.5,6244.0,52999.0,24.644,26.27757,23.424,23.424,22.7076,24.444960000000002,0.0,0.0,422.0,737.0
1525.0,22.9392,1133.9959999999999,9966.6,0.0,28.03779,99.30000000000001,7723.0,52998.0,24.644,26.28519,23.424,23.424,42.10431,24.444960000000002,0.0,0.0,421.0,737.0
1528.0,23.716800000000003,1133.8239999999998,9966.6,0.0,28.00731,100.2,6246.0,52998.0,24.4,26.29662,23.424,23.668,22.69617,24.45258,0.0,0.0,421.0,737.0
1531.0,22.723200000000002,1133.9959999999999,10034.4,0.0,27.98064,99.2,7729.0,52999.0,24.4,26.29662,23.424,23.668,42.0624,24.45639,0.0,0.0,417.0,737.0
1534.0,24.1488,1133.9959999999999,9966.6,0.0,27.95397,99.0,6241.0,53000.0,24.644,26.30043,23.18,23.424,22.71903,24.45639,0.0,0.0,413.0,737.0
1537.0,23.976000000000003,1133.8239999999998,9898.8,0.0,27.93111,99.2,7729.0,52998.0,24.644,26.30043,23.18,23.668,42.07383,24.45639,0.0,0.0,415.0,737.0
1540.0,22.4208,1133.8239999999998,9966.6,0.0,27.88158,99.2,6244.0,52999.0,24.4,26.30424,23.424,23.18,22.71903,24.45258,0.0,0.0,414.0,737.0
1543.0,21.6,1133.9959999999999,9966.6,0.0,27.79776,98.80000000000001,7719.0,52998.0,24.4,26.30424,23.424,23.668,42.13098,24.4602,0.0,0.0,413.0,737.0
1546.0,21.427200000000003,1133.9959999999999,9898.8,0.0,27.74823,99.0,6251.0,52997.0,24.644,26.31567,23.18,23.424,22.72284,24.4602,0.0,0.0,414.0,737.0
1549.0,21.7296,1115.2479999999998,10034.4,0.0,27.71394,99.2,7722.0,52998.0,24.644,26.31948,23.424,23.18,42.11574,24.464010000000002,0.0,0.0,418.0,737.0
1552.0,21.9024,1115.764,10034.4,0.0,27.70632,99.30000000000001,6250.0,52999.0,24.887999999999998,26.31567,23.424,23.424,22.71522,24.464010000000002,0.0,0.0,421.0,737.0
1555.0,22.1616,1098.7359999999999,9898.8,0.0,27.71013,99.2,7725.0,52998.0,24.644,26.3271,23.18,23.424,42.10812,24.46782,0.0,0.0,421.0,737.0
1558.0,23.2848,1100.2839999999999,9966.6,0.0,27.70251,99.30000000000001,6252.0,52998.0,24.4,26.33091,23.424,23.668,22.71522,24.47544,0.0,0.0,420.0,737.0
1561.0,24.753600000000002,1102.692,9966.6,0.0,27.67584,100.30000000000001,7726.0,52999.0,24.4,26.3271,23.424,23.668,42.09669,24.483060000000002,0.0,0.0,419.0,737.0
1564.0,24.9696,1104.5839999999998,9966.6,0.0,27.65679,99.7,6253.0,52999.0,24.4,26.33091,23.18,23.424,22.72665,24.49068,0.0,0.0,420.0,738.0
1567.0,24.9696,1105.616,9966.6,0.0,27.6225,99.0,7727.0,52998.0,24.644,26.34615,23.424,23.424,42.08145,24.49449,0.0,0.0,417.0,737.0
1570.0,24.235200000000003,1120.0639999999999,10034.4,0.0,27.56535,100.9,6254.0,52999.0,24.4,26.33472,23.668,23.424,22.73808,24.483060000000002,0.0,0.0,415.0,738.0
1573.0,23.112000000000002,1106.3039999999999,9966.6,0.0,27.51963,100.7,7717.0,52997.0,24.887999999999998,26.33853,23.424,23.424,42.15003,24.49068,0.0,0.0,412.0,737.0
1576.0,22.9392,1124.3639999999998,9966.6,0.0,27.46248,100.10000000000001,6259.0,52998.0,24.644,26.34615,23.424,23.424,22.71903,24.49068,0.0,0.0,412.0,737.0
1579.0,22.1184,1124.3639999999998,9898.8,0.0,27.37104,98.7,7719.0,52998.0,24.887999999999998,26.34234,23.424,23.668,42.1386,24.48687,0.0,0.0,411.0,736.0
1582.0,21.038400000000003,1124.3639999999998,9898.8,0.0,27.28341,98.4,6259.0,52996.0,24.644,26.35758,23.424,23.668,22.72284,24.49068,0.0,0.0,411.0,736.0
1585.0,19.785600000000002,1124.192,9966.6,0.0,27.19959,99.0,7715.0,52999.0,24.887999999999998,26.36139,23.424,23.424,42.15003,24.48687,0.0,0.0,411.0,738.0
1588.0,18.014400000000002,1110.9479999999999,10034.4,0.0,27.09672,97.10000000000001,6261.0,52998.0,24.644,26.36139,23.18,23.668,22.7076,24.48687,0.0,0.0,410.0,737.0
1591.0,16.0704,1110.7759999999998,10305.6,0.0,26.98623,96.60000000000001,7719.0,52999.0,24.4,26.36901,23.18,23.424,42.11193,24.502110000000002,0.0,0.0,409.0,737.0
1594.0,14.3856,1097.1879999999999,10170.0,0.0,26.87574,6553.6,6263.0,52999.0,24.644,26.36901,23.424,23.424,22.7076,24.49449,0.0,0.0,404.0,737.0
1597.0,12.744000000000002,1074.484,10034.4,0.0,26.76144,6553.6,7721.0,52997.0,24.4,26.3652,23.18,23.424,42.13098,24.4983,0.0,0.0,399.0,738.0
1600.0,10.8864,1061.5839999999998,9966.6,0.0,26.62809,6553.6,6265.0,52998.0,24.644,26.37282,23.424,23.424,22.71522,24.483060000000002,0.0,0.0,391.0,737.0
1603.0,9.4608,1065.712,9898.8,0.0,26.50236,6553.6,7718.0,52998.0,24.644,26.38044,23.424,23.424,42.14241,24.4983,0.0,0.0,386.0,738.0
1606.0,8.0784,1056.9399999999998,9966.6,0.0,26.38806,6553.6,6268.0,52999.0,24.887999999999998,26.37663,23.424,23.668,22.72665,24.47544,0.0,0.0,385.0,738.0
1609.0,6.9984,1047.6519999999998,10034.4,0.0,26.26233,6553.6,7718.0,52997.0,24.4,26.38806,23.424,23.668,42.16146,24.47544,0.0,0.0,381.0,737.0
1612.0,6.264,1034.58,10034.4,0.0,26.14041,6553.6,6269.0,52998.0,24.644,26.38806,23.424,23.424,22.73046,24.47163,0.0,0.0,379.0,737.0
1615.0,5.7456000000000005,1016.348,9898.8,0.0,26.02611,6553.6,7720.0,52997.0,24.4,26.40711,23.424,23.668,42.18432,24.46782,0.0,0.0,379.0,737.0
1618.0,5.0112000000000005,993.6439999999999,10034.4,0.0,25.91562,6553.6,6270.0,53001.0,24.4,26.39949,23.424,23.18,22.71903,24.47925,0.0,0.0,378.0,738.0
1621.0,5.0976,975.584,9898.8,0.0,25.82418,6553.6,7720.0,52999.0,24.4,26.40711,23.18,23.668,42.15384,24.47544,0.0,0.0,379.0,738.0
1624.0,4.5360000000000005,961.9959999999999,9966.6,0.0,25.728930000000002,6553.6,6273.0,52999.0,24.644,26.4033,23.668,23.424,22.73046,24.47544,0.0,0.0,378.0,738.0
1627.0,4.4064000000000005,944.108,9898.8,0.0,25.65654,6553.6,7723.0,52999.0,24.644,26.4033,23.424,23.424,42.16527,24.47163,0.0,0.0,378.0,737.0
1630.0,4.276800000000001,934.992,9966.6,0.0,25.56891,6553.6,6273.0,52998.0,24.887999999999998,26.4033,23.668,23.668,22.72284,24.47925,0.0,0.0,377.0,738.0
1633.0,3.8880000000000003,912.1159999999999,9966.6,0.0,25.4889,6553.6,7721.0,52999.0,24.887999999999998,26.41092,23.18,23.424,42.16146,24.48687,0.0,0.0,375.0,737.0
1636.0,4.1904,903.1719999999999,10034.4,0.0,25.39746,6553.6,6277.0,52999.0,24.887999999999998,26.41854,23.18,23.424,22.73808,24.47925,0.0,0.0,372.0,737.0
1639.0,3.5424,894.5719999999999,9966.6,0.0,25.32507,6553.6,7710.0,52998.0,24.4,26.42616,23.424,23.668,42.22623,24.49068,0.0,0.0,371.0,737.0
1642.0,4.104,880.8119999999999,10034.4,0.0,25.23744,6553.6,6282.0,52998.0,24.644,26.42616,23.424,23.424,22.72665,24.48687,0.0,0.0,368.0,738.0
1645.0,3.4560000000000004,871.5239999999999,10034.4,0.0,25.15362,6553.6,7719.0,52998.0,24.644,26.41854,23.18,23.668,42.17289,24.48687,0.0,0.0,367.0,738.0
1648.0,3.672,862.752,9898.8,0.0,25.05837,6553.6,6280.0,52999.0,24.887999999999998,26.42997,23.18,23.424,22.73808,24.4983,0.0,0.0,364.0,738.0
1651.0,3.4128000000000003,853.8079999999999,9966.6,0.0,24.98217,6553.6,7715.0,52999.0,24.887999999999998,26.4414,23.424,23.668,42.19194,24.4983,0.0,0.0,364.0,737.0
1654.0,3.1968,839.876,9966.6,0.0,24.89835,6553.6,6282.0,52998.0,24.4,26.42997,23.18,23.668,22.72665,24.4983,0.0,0.0,363.0,737.0
1657.0,3.024,821.9879999999999,9898.8,0.0,24.82215,6553.6,7715.0,52998.0,24.887999999999998,26.43759,23.18,23.424,42.19194,24.50592,0.0,0.0,362.0,738.0
1660.0,3.1968,813.56,9966.6,0.0,24.73071,6553.6,6284.0,52997.0,24.887999999999998,26.43759,23.424,23.668,22.72665,24.502110000000002,0.0,0.0,363.0,737.0
1663.0,2.8080000000000003,804.2719999999999,10034.4,0.0,24.66975,6553.6,7716.0,52998.0,24.644,26.44902,23.424,23.424,42.18432,24.50592,0.0,0.0,361.0,738.0
1666.0,3.1968,813.56,9898.8,0.0,24.60117,6553.6,6285.0,52998.0,24.887999999999998,26.4414,23.424,23.668,22.71141,24.50592,0.0,0.0,362.0,738.0
1669.0,2.6784000000000003,804.444,9966.6,0.0,24.52878,6553.6,7718.0,52998.0,24.887999999999998,26.44521,23.424,23.668,42.1767,24.50973,0.0,0.0,360.0,738.0
1672.0,2.8944,782.5999999999999,10034.4,0.0,24.46782,6553.6,6285.0,52999.0,24.887999999999998,26.44521,23.424,23.424,22.73046,24.50592,0.0,0.0,361.0,738.0
1675.0,2.8512,773.4839999999999,9966.6,0.0,24.40686,6553.6,7712.0,52999.0,24.887999999999998,26.44902,23.18,23.668,42.20718,24.51354,0.0,0.0,361.0,738.0
1678.0,2.5488,764.54,9966.6,0.0,24.34971,6553.6,6292.0,52998.0,24.644,26.45664,23.424,23.424,22.71522,24.521160000000002,0.0,0.0,359.0,739.0
1681.0,2.9376,764.712,9966.6,0.0,24.29637,6553.6,7715.0,52999.0,24.887999999999998,26.45664,23.668,23.424,42.18051,24.521160000000002,0.0,0.0,359.0,738.0
1684.0,2.2032000000000003,751.64,9898.8,0.0,24.23922,6553.6,6287.0,52998.0,24.644,26.46045,23.668,23.424,22.73808,24.521160000000002,0.0,0.0,360.0,738.0
1687.0,2.8944,742.18,10034.4,0.0,24.20112,6553.6,7702.0,52999.0,24.887999999999998,26.46426,23.424,23.424,42.26052,24.521160000000002,0.0,0.0,359.0,738.0
1690.0,2.4192,733.4079999999999,10034.4,0.0,24.15921,6553.6,6297.0,53000.0,24.644,26.46426,23.424,23.668,22.72284,24.53259,0.0,0.0,359.0,738.0
1693.0,2.5056000000000003,733.4079999999999,9898.8,0.0,24.12111,6553.6,7708.0,52998.0,24.644,26.46807,23.424,23.424,42.22242,24.54402,0.0,0.0,359.0,738.0
1696.0,2.4624,724.636,9966.6,0.0,24.08301,6553.6,6292.0,52998.0,24.644,26.46807,23.18,23.424,22.73808,24.540210000000002,0.0,0.0,359.0,738.0
1699.0,2.5488,737.88,9966.6,0.0,24.05634,6553.6,7718.0,52997.0,24.887999999999998,26.47188,23.424,23.424,42.19575,24.54783,0.0,0.0,359.0,738.0
1702.0,2.2032000000000003,724.808,10034.4,0.0,24.01062,6553.6,6293.0,52999.0,24.887999999999998,26.47188,23.668,23.668,22.73808,24.5364,0.0,0.0,359.0,737.0
1705.0,2.2896,715.6919999999999,10102.199999999999,0.0,23.98395,6553.6,7713.0,52997.0,24.644,26.47188,23.668,23.424,42.20337,24.54402,0.0,0.0,359.0,737.0
1708.0,2.2896,702.7919999999999,9966.6,0.0,23.93823,6553.6,6294.0,52998.0,24.887999999999998,26.4795,23.668,23.424,22.74189,24.54783,0.0,0.0,357.0,738.0
1711.0,2.592,702.7919999999999,9966.6,0.0,23.91156,6553.6,7705.0,52998.0,24.4,26.47569,23.668,23.424,42.23004,24.55164,0.0,0.0,357.0,738.0
1714.0,2.0304,694.02,9898.8,0.0,23.87727,6553.6,6296.0,52999.0,24.644,26.4795,23.424,23.668,22.73046,24.55545,0.0,0.0,357.0,738.0
1717.0,2.3760000000000003,694.1919999999999,9966.6,0.0,23.84298,6553.6,7706.0,52998.0,24.887999999999998,26.48712,23.18,23.912,42.22623,24.55164,0.0,0.0,357.0,737.0
1720.0,2.0736,685.2479999999999,9898.8,0.0,23.8125,6553.6,6297.0,52998.0,24.644,26.48331,23.424,23.424,22.7457,24.559260000000002,0.0,0.0,357.0,737.0
1723.0,2.2464,694.02,9966.6,0.0,23.78583,6553.6,7701.0,52999.0,24.644,26.49093,23.18,23.424,42.26052,24.56688,0.0,0.0,358.0,738.0
1726.0,1.8144,698.492,9966.6,0.0,23.76297,6553.6,6301.0,52998.0,24.644,26.48331,23.18,23.668,22.74189,24.56688,0.0,0.0,357.0,739.0
1729.0,2.3328,685.2479999999999,9898.8,0.0,23.73249,6553.6,7705.0,53000.0,24.887999999999998,26.49474,23.424,23.424,42.25671,24.578310000000002,0.0,0.0,357.0,739.0
1732.0,1.8144,676.476,10034.4,0.0,23.70963,6553.6,6304.0,52999.0,24.887999999999998,26.49093,23.424,23.424,22.73808,24.5745,0.0,0.0,357.0,739.0
1735.0,1.8576000000000001,690.064,9966.6,0.0,23.70201,6553.6,7702.0,52999.0,24.887999999999998,26.50617,23.424,23.668,42.27576,24.58212,0.0,0.0,358.0,738.0
1738.0,2.2464,676.992,9966.6,0.0,23.68677,6553.6,6308.0,52998.0,24.644,26.50617,23.18,23.424,22.73427,24.5745,0.0,0.0,358.0,738.0
1741.0,1.9008,676.992,9966.6,0.0,23.67534,6553.6,7704.0,53001.0,24.4,26.50617,23.912,23.668,42.24528,24.58212,0.0,0.0,357.0,738.0
1744.0,1.9872,677.3359999999999,9898.8,0.0,23.67153,6553.6,6305.0,52997.0,24.644,26.50236,23.424,23.424,22.7457,24.58974,0.0,0.0,358.0,738.0
1747.0,1.9440000000000002,677.3359999999999,9898.8,0.0,23.65248,6553.6,7699.0,52998.0,24.644,26.50998,23.424,23.668,42.26814,24.59355,0.0,0.0,358.0,738.0
1750.0,1.9440000000000002,677.68,9966.6,0.0,23.6601,6553.6,6308.0,52996.0,24.887999999999998,26.50617,23.424,23.668,22.74189,24.59355,0.0,0.0,358.0,738.0
1753.0,2.1168,655.8359999999999,10034.4,0.0,23.64486,6553.6,7693.0,52998.0,24.887999999999998,26.51379,23.668,23.912,42.29862,24.60117,0.0,0.0,357.0,738.0
1756.0,1.7280000000000002,669.252,9966.6,0.0,23.63724,6553.6,6315.0,52997.0,24.887999999999998,26.51379,23.424,23.424,22.73427,24.59355,0.0,0.0,357.0,737.0
1759.0,1.8576000000000001,656.352,10034.4,0.0,23.62962,6553.6,7701.0,52999.0,24.644,26.5176,23.668,23.668,42.25671,24.60879,0.0,0.0,357.0,738.0
1762.0,1.9872,670.112,9966.6,0.0,23.61819,6553.6,6308.0,52998.0,24.887999999999998,26.5176,23.668,23.668,22.75713,24.60117,0.0,0.0,357.0,738.0
1765.0,1.9008,679.228,9966.6,0.0,23.59914,6553.6,7695.0,52997.0,24.644,26.5176,23.424,23.668,42.31386,24.6126,0.0,0.0,357.0,738.0
1768.0,1.6848,671.1439999999999,9966.6,0.0,23.5839,6553.6,6314.0,52997.0,24.887999999999998,26.52141,23.668,23.668,22.7457,24.61641,0.0,0.0,358.0,738.0
1771.0,1.9440000000000002,657.9,9966.6,0.0,23.57628,6553.6,7697.0,53000.0,24.644,26.52141,23.424,23.668,42.26052,24.61641,0.0,0.0,358.0,739.0
1774.0,1.7280000000000002,648.4399999999999,9966.6,0.0,23.56866,6553.6,6309.0,52999.0,24.644,26.52141,23.424,23.424,22.75332,24.62403,0.0,0.0,357.0,738.0
1777.0,1.9008,646.548,9966.6,0.0,23.5458,6553.6,7695.0,52997.0,24.644,26.53284,23.424,23.424,42.30243,24.62022,0.0,0.0,356.0,738.0
1780.0,1.7280000000000002,648.2679999999999,9898.8,0.0,23.53818,6553.6,6318.0,52998.0,24.644,26.52903,23.18,23.912,22.74189,24.60498,0.0,0.0,357.0,738.0
1783.0,1.9872,639.6679999999999,9898.8,0.0,23.53818,6553.6,7691.0,52999.0,24.644,26.52903,23.424,23.668,42.31005,24.62403,0.0,0.0,357.0,738.0
1786.0,1.5984,638.2919999999999,9966.6,0.0,23.52675,6553.6,6316.0,52997.0,24.644,26.53665,23.424,23.912,22.75713,24.62784,0.0,0.0,357.0,738.0
1789.0,1.6848,649.6439999999999,9898.8,0.0,23.51532,6553.6,7692.0,52998.0,24.644,26.54046,23.424,23.424,42.3291,24.62784,0.0,0.0,357.0,738.0
1792.0,1.7712,649.472,9898.8,0.0,23.52294,6553.6,6318.0,52998.0,24.644,26.54427,23.424,23.912,22.74951,24.62784,0.0,0.0,357.0,739.0
1795.0,1.7280000000000002,649.3,9898.8,0.0,23.52294,6553.6,7690.0,52998.0,24.644,26.54427,23.668,23.668,42.33291,24.63927,0.0,0.0,358.0,739.0
1798.0,1.8144,649.3,9966.6,0.0,23.53818,6553.6,6322.0,52999.0,24.887999999999998,26.54427,23.424,23.668,22.73808,24.64689,0.0,0.0,358.0,737.0
1801.0,1.6848,627.6279999999999,9966.6,0.0,23.54199,6553.6,7693.0,52998.0,24.887999999999998,26.55189,23.668,23.668,42.28338,24.63927,0.0,0.0,358.0,738.0
1804.0,1.6416000000000002,640.6999999999999,9898.8,0.0,23.56104,6553.6,6319.0,52999.0,24.887999999999998,26.55189,23.668,23.668,22.76094,24.63546,0.0,0.0,358.0,738.0
1807.0,1.8576000000000001,640.356,10034.4,0.0,23.58009,6553.6,7692.0,52998.0,24.887999999999998,26.5557,23.912,23.424,42.30624,24.6507,0.0,0.0,357.0,739.0
1810.0,1.3824,626.9399999999999,9966.6,0.0,23.59533,6553.6,6323.0,52999.0,24.887999999999998,26.55189,23.424,23.424,22.74951,24.64689,0.0,0.0,358.0,739.0
1813.0,1.9440000000000002,640.5279999999999,9898.8,0.0,23.61438,6553.6,7686.0,52997.0,24.887999999999998,26.55951,23.424,23.424,42.32148,24.65451,0.0,0.0,358.0,739.0
1816.0,1.4256,640.5279999999999,9966.6,0.0,23.62962,6553.6,6325.0,52996.0,25.131999999999998,26.57094,23.424,23.424,22.75713,24.64689,0.0,0.0,356.0,739.0
1819.0,1.9008,640.5279999999999,10034.4,0.0,23.64105,6553.6,7689.0,52998.0,24.887999999999998,26.56332,23.668,23.912,42.32529,24.65451,0.0,0.0,356.0,738.0
1822.0,1.4256,627.284,9898.8,0.0,23.64105,6553.6,6327.0,52998.0,24.644,26.56713,23.424,23.912,22.7457,24.65451,0.0,0.0,357.0,738.0
1825.0,1.5552000000000001,640.6999999999999,9898.8,0.0,23.65248,6553.6,7689.0,52999.0,24.887999999999998,26.57094,23.424,23.912,42.34434,24.66594,0.0,0.0,357.0,738.0
1828.0,1.8144,640.6999999999999,9898.8,0.0,23.6601,6553.6,6328.0,52998.0,24.644,26.57094,23.668,23.424,22.76856,24.66975,0.0,0.0,356.0,739.0
1831.0,1.5984,640.5279999999999,10034.4,0.0,23.6601,6553.6,7687.0,52999.0,24.887999999999998,26.57094,23.424,23.668,42.34053,24.66594,0.0,0.0,357.0,738.0
1834.0,1.4256,627.284,9966.6,0.0,23.67153,6553.6,6328.0,53000.0,24.644,26.57475,23.668,23.912,22.75713,24.66975,0.0,0.0,357.0,738.0
1837.0,1.5984,627.112,9966.6,0.0,23.66772,6553.6,7688.0,52997.0,24.644,26.57475,23.668,23.912,42.3291,24.67737,0.0,0.0,358.0,739.0
1840.0,1.7712,640.872,9966.6,0.0,23.67534,6553.6,6329.0,52999.0,24.887999999999998,26.57475,23.18,23.912,22.76856,24.67737,0.0,0.0,358.0,738.0
1843.0,1.512,640.5279999999999,9898.8,0.0,23.67534,6553.6,7689.0,52997.0,24.644,26.58237,23.424,23.424,42.33672,24.68118,0.0,0.0,358.0,737.0
1846.0,1.7712,640.6999999999999,9966.6,0.0,23.67534,6553.6,6330.0,52998.0,24.887999999999998,26.58999,23.424,23.912,22.76475,24.68118,0.0,0.0,358.0,738.0
1849.0,1.3392000000000002,640.5279999999999,9966.6,0.0,23.66772,6553.6,7682.0,52999.0,24.644,26.58618,23.668,23.912,42.35577,24.68499,0.0,0.0,358.0,739.0
1852.0,1.9008,640.6999999999999,9966.6,0.0,23.67915,6553.6,6333.0,52997.0,24.644,26.5938,23.668,23.668,22.76094,24.6888,0.0,0.0,358.0,739.0
1855.0,1.8144,649.472,9966.6,0.0,23.67153,6553.6,7678.0,52999.0,24.887999999999998,26.5938,23.668,23.668,42.37101,24.68499,0.0,0.0,358.0,737.0
1858.0,1.296,649.472,9966.6,0.0,23.66772,6553.6,6335.0,52997.0,24.887999999999998,26.58999,23.424,23.668,22.76856,24.6888,0.0,0.0,357.0,738.0
1861.0,1.9008,649.3,9898.8,0.0,23.67534,6553.6,7680.0,52998.0,25.131999999999998,26.60142,23.912,23.912,42.37101,24.69261,0.0,0.0,356.0,739.0
1864.0,1.4688,658.2439999999999,10034.4,0.0,23.65629,6553.6,6337.0,52998.0,24.887999999999998,26.60523,23.424,23.668,22.76475,24.69642,0.0,0.0,356.0,739.0
1867.0,1.9008,658.072,9966.6,0.0,23.64486,6553.6,7684.0,52996.0,24.644,26.60142,23.668,23.668,42.35577,24.69642,0.0,0.0,356.0,738.0
1870.0,1.3392000000000002,658.4159999999999,9966.6,0.0,23.64486,6553.6,6336.0,52999.0,24.887999999999998,26.59761,23.912,23.668,22.76475,24.70023,0.0,0.0,355.0,740.0
1873.0,1.7280000000000002,658.2439999999999,9966.6,0.0,23.64867,6553.6,7682.0,53000.0,25.131999999999998,26.60142,23.424,23.912,42.35958,24.70404,0.0,0.0,355.0,738.0
1876.0,1.6848,658.2439999999999,9966.6,0.0,23.62962,6553.6,6336.0,52998.0,24.644,26.60523,23.424,23.424,22.77618,24.70785,0.0,0.0,355.0,739.0
1879.0,1.512,658.072,9966.6,0.0,23.622,6553.6,7678.0,52999.0,24.644,26.61666,23.424,23.912,42.37101,24.71166,0.0,0.0,355.0,739.0
1882.0,1.3824,658.072,9966.6,0.0,23.60676,6553.6,6339.0,52998.0,24.887999999999998,26.60523,23.668,23.668,22.77237,24.71166,0.0,0.0,355.0,739.0
1885.0,1.5552000000000001,658.2439999999999,9966.6,0.0,23.61057,6553.6,7677.0,52999.0,25.131999999999998,26.62047,23.424,23.668,42.39768,24.72309,0.0,0.0,355.0,738.0
1888.0,1.5984,649.6439999999999,9898.8,0.0,23.59152,6553.6,6343.0,52999.0,24.887999999999998,26.61666,23.668,23.912,22.75332,24.70785,0.0,0.0,355.0,738.0
1891.0,1.5984,649.472,9898.8,0.0,23.5839,6553.6,7673.0,53000.0,25.131999999999998,26.62047,23.424,23.668,42.39768,24.71928,0.0,0.0,355.0,739.0
1894.0,1.512,649.6439999999999,9898.8,0.0,23.57247,6553.6,6345.0,52999.0,24.887999999999998,26.62047,23.424,23.912,22.76856,24.72309,0.0,0.0,355.0,739.0
1897.0,1.6848,636.0559999999999,9831.0,0.0,23.55723,6553.6,7680.0,52997.0,24.887999999999998,26.62047,23.912,23.912,42.35958,24.72309,0.0,0.0,355.0,739.0
1900.0,1.4688,636.0559999999999,9966.6,0.0,23.55723,6553.6,6341.0,52997.0,25.131999999999998,26.62809,23.424,23.912,22.77237,24.7269,0.0,0.0,355.0,738.0
1903.0,1.512,627.284,9898.8,0.0,23.54199,6553.6,7677.0,52998.0,24.644,26.6319,23.668,23.424,42.39006,24.7269,0.0,0.0,354.0,738.0
1906.0,1.9440000000000002,627.284,9966.6,0.0,23.53056,6553.6,6345.0,53000.0,24.644,26.6319,23.424,23.424,22.77618,24.73452,0.0,0.0,355.0,738.0
1909.0,1.3392000000000002,640.356,9966.6,0.0,23.51913,6553.6,7674.0,52998.0,25.131999999999998,26.62428,23.424,23.912,42.39768,24.73833,0.0,0.0,354.0,739.0
1912.0,1.4256,627.284,9898.8,0.0,23.52294,6553.6,6348.0,52999.0,25.131999999999998,26.62428,23.668,23.912,22.77618,24.74976,0.0,0.0,354.0,739.0
1915.0,1.6416000000000002,627.284,9831.0,0.0,23.49246,6553.6,7672.0,52999.0,24.887999999999998,26.6319,23.424,23.912,42.40149,24.74214,0.0,0.0,354.0,739.0
1918.0,1.5552000000000001,627.284,9966.6,0.0,23.48484,6553.6,6347.0,52999.0,24.887999999999998,26.6319,23.668,23.668,22.77999,24.74214,0.0,0.0,354.0,739.0
