seconds,CO,CO2,PMred,flow,fluetemp,ThermoCo,PMgreen,FlowGrav,COtemp,gastemp,rlas,temp,rboxtemp,glastemp,gboxtemp,chiptemp
943.0,19.785600000000002,922.0919999999999,9898.8,0.0,26.18613,89.30000000000001,6663.0,52997.0,26.596,28.99029,25.131999999999998,25.375999999999998,23.28291,26.83383,0.0,746.0
946.0,19.8288,908.3319999999999,9966.6,0.0,26.2128,89.30000000000001,7111.0,52998.0,26.596,29.00172,25.131999999999998,25.131999999999998,44.92371,26.83383,0.0,746.0
949.0,19.396800000000002,930.6919999999999,9966.6,0.0,26.22804,89.9,6664.0,52999.0,27.084,28.9941,25.375999999999998,25.375999999999998,23.28672,26.841450000000002,0.0,746.0
952.0,19.0944,931.036,9898.8,0.0,26.24709,90.2,7109.0,52997.0,26.84,28.99791,25.131999999999998,25.375999999999998,44.93895,26.83383,0.0,747.0
955.0,18.878400000000003,922.2639999999999,9966.6,0.0,26.25471,90.7,6665.0,52998.0,26.84,28.9941,25.62,25.62,23.29053,26.841450000000002,0.0,745.0
958.0,18.2304,922.0919999999999,9966.6,0.0,26.24709,90.60000000000001,7090.0,52997.0,27.084,29.00172,25.131999999999998,25.131999999999998,45.04944,26.841450000000002,0.0,746.0
961.0,17.712,922.0919999999999,10034.4,0.0,26.24328,90.60000000000001,6663.0,52997.0,26.596,28.9941,25.131999999999998,25.62,23.30196,26.841450000000002,0.0,746.0
964.0,17.928,931.036,9898.8,0.0,26.24328,90.5,7109.0,52997.0,26.596,28.99791,25.375999999999998,25.131999999999998,44.93514,26.83764,0.0,746.0
967.0,18.0576,930.8639999999999,9966.6,0.0,26.23947,91.10000000000001,6668.0,52996.0,27.084,29.00172,25.131999999999998,25.131999999999998,23.27148,26.84526,0.0,746.0
970.0,17.625600000000002,944.7959999999999,9898.8,0.0,26.23566,89.80000000000001,7112.0,52999.0,26.84,29.00553,25.131999999999998,25.131999999999998,44.91609,26.841450000000002,0.0,746.0
973.0,17.884800000000002,944.6239999999999,9898.8,0.0,26.22423,91.7,6665.0,52998.0,26.84,29.00553,25.131999999999998,25.375999999999998,23.28672,26.83764,0.0,746.0
976.0,17.755200000000002,931.208,9966.6,0.0,26.22042,91.9,7101.0,52999.0,26.596,28.9941,25.375999999999998,25.131999999999998,44.98848,26.84526,0.0,747.0
979.0,16.9344,944.7959999999999,9898.8,0.0,26.19756,91.5,6665.0,52997.0,27.084,29.00172,25.131999999999998,25.131999999999998,23.28672,26.841450000000002,0.0,747.0
982.0,16.718400000000003,931.3799999999999,9898.8,0.0,26.20518,92.2,7115.0,52998.0,26.84,29.00934,25.375999999999998,25.131999999999998,44.91228,26.84526,0.0,747.0
985.0,16.416,944.6239999999999,9898.8,0.0,26.21661,92.2,6666.0,52998.0,26.596,29.00934,25.131999999999998,25.62,23.275290000000002,26.84907,0.0,746.0
988.0,16.2432,922.2639999999999,9966.6,0.0,26.23947,91.80000000000001,7099.0,52997.0,27.084,29.00934,25.131999999999998,25.375999999999998,45.01515,26.84526,0.0,747.0
991.0,17.0208,930.8639999999999,9898.8,0.0,26.25471,91.9,6666.0,52999.0,26.596,29.00934,25.375999999999998,25.62,23.294340000000002,26.85288,0.0,746.0
994.0,18.0576,922.0919999999999,9966.6,0.0,26.26233,92.4,7099.0,52997.0,27.084,28.99791,25.375999999999998,25.131999999999998,45.01134,26.84907,0.0,747.0
997.0,18.9216,944.7959999999999,9898.8,0.0,26.24328,92.0,6666.0,52999.0,26.84,29.00553,25.375999999999998,25.131999999999998,23.28672,26.84907,0.0,746.0
1000.0,19.5696,931.208,9898.8,0.0,26.23947,93.0,7093.0,53000.0,26.84,29.01315,25.131999999999998,25.131999999999998,45.03801,26.85288,0.0,746.0
1003.0,19.0512,931.3799999999999,9966.6,0.0,26.20899,93.60000000000001,6663.0,52998.0,26.84,29.02458,25.131999999999998,25.131999999999998,23.294340000000002,26.84907,0.0,746.0
1006.0,18.2304,931.036,9831.0,0.0,26.18232,93.80000000000001,7106.0,52998.0,27.084,29.00934,25.375999999999998,25.375999999999998,44.97324,26.84526,0.0,747.0
1009.0,17.1504,931.208,9966.6,0.0,26.15565,93.9,6665.0,52998.0,27.084,29.01315,25.375999999999998,25.375999999999998,23.29815,26.84526,0.0,747.0
1012.0,16.0272,931.3799999999999,9898.8,0.0,26.12517,93.5,7098.0,52996.0,27.084,29.01696,25.131999999999998,25.131999999999998,45.01896,26.85288,0.0,747.0
1015.0,15.4656,931.036,9966.6,0.0,26.10612,94.4,6666.0,52998.0,26.84,29.01315,25.131999999999998,25.375999999999998,23.294340000000002,26.84526,0.0,746.0
1018.0,15.422400000000001,922.2639999999999,9898.8,0.0,26.09469,94.2,7092.0,52997.0,27.084,29.02839,25.131999999999998,25.375999999999998,45.04944,26.84907,0.0,746.0
1021.0,15.336,922.2639999999999,9898.8,0.0,26.04516,94.10000000000001,6666.0,52998.0,27.084,29.0322,25.375999999999998,25.131999999999998,23.30577,26.84907,0.0,746.0
1024.0,14.904,922.2639999999999,9966.6,0.0,25.99944,94.0,7109.0,53000.0,26.84,29.02458,25.131999999999998,25.131999999999998,44.96181,26.84907,0.0,746.0
1027.0,13.910400000000001,899.732,9898.8,0.0,25.96134,95.10000000000001,6668.0,52999.0,26.84,29.0322,25.131999999999998,25.375999999999998,23.28291,26.85288,0.0,746.0
1030.0,13.262400000000001,899.56,9898.8,0.0,25.91943,95.30000000000001,7098.0,52999.0,27.084,29.02458,25.131999999999998,24.887999999999998,45.02658,26.84907,0.0,747.0
1033.0,13.5648,899.3879999999999,9966.6,0.0,25.91181,95.4,6666.0,52998.0,26.84,29.02839,24.887999999999998,25.131999999999998,23.294340000000002,26.84907,0.0,746.0
1036.0,14.4288,899.56,9966.6,0.0,25.90038,95.5,7088.0,52999.0,26.84,29.01696,25.375999999999998,25.375999999999998,45.06468,26.85288,0.0,746.0
1039.0,14.5152,913.1479999999999,9966.6,0.0,25.88133,95.60000000000001,6667.0,52998.0,27.084,29.03601,25.131999999999998,25.375999999999998,23.29815,26.84907,0.0,746.0
1042.0,14.5584,903.6879999999999,10034.4,0.0,25.85085,95.7,7098.0,52998.0,27.084,29.02458,25.375999999999998,25.375999999999998,45.01134,26.84907,0.0,747.0
1045.0,14.688,904.0319999999999,9898.8,0.0,25.85085,95.10000000000001,6665.0,52997.0,26.84,29.02839,25.375999999999998,25.131999999999998,23.29053,26.85669,0.0,746.0
1048.0,14.2992,890.616,9966.6,0.0,25.86228,95.5,7095.0,52998.0,26.596,29.0322,25.375999999999998,25.131999999999998,45.02658,26.84907,0.0,746.0
1051.0,14.212800000000001,890.616,9898.8,0.0,25.87371,95.4,6666.0,52998.0,26.84,29.02839,25.375999999999998,25.131999999999998,23.29053,26.860500000000002,0.0,746.0
1054.0,14.6448,890.444,9966.6,0.0,25.85466,95.80000000000001,7090.0,52999.0,26.84,29.03982,25.375999999999998,25.131999999999998,45.05325,26.85288,0.0,747.0
1057.0,15.768,904.0319999999999,9898.8,0.0,25.8318,96.4,6665.0,52998.0,26.84,29.0322,25.131999999999998,25.375999999999998,23.294340000000002,26.860500000000002,0.0,746.0
1060.0,16.3728,904.0319999999999,9966.6,0.0,25.8318,96.60000000000001,7088.0,52997.0,26.84,29.0322,25.131999999999998,25.62,45.06087,26.85288,0.0,746.0
1063.0,15.940800000000001,903.6879999999999,9898.8,0.0,25.8318,96.30000000000001,6667.0,52998.0,26.352,29.04363,25.131999999999998,25.375999999999998,23.30196,26.85669,0.0,747.0
1066.0,15.5088,912.9759999999999,9966.6,0.0,25.84704,96.80000000000001,7095.0,52999.0,26.596,29.03601,25.131999999999998,25.375999999999998,45.04182,26.85288,0.0,746.0
1069.0,14.9472,899.732,9966.6,0.0,25.86609,96.7,6667.0,52998.0,26.596,29.03982,25.375999999999998,25.375999999999998,23.30577,26.860500000000002,0.0,746.0
1072.0,15.2064,890.616,9898.8,0.0,25.87371,96.7,7084.0,52998.0,26.596,29.03982,25.375999999999998,25.131999999999998,45.09897,26.860500000000002,0.0,746.0
1075.0,15.292800000000002,890.2719999999999,10034.4,0.0,25.87752,96.7,6668.0,52999.0,26.596,29.04744,25.375999999999998,25.131999999999998,23.30577,26.86431,0.0,747.0
1078.0,15.5952,899.56,9898.8,0.0,25.87752,96.4,7092.0,52998.0,26.596,29.04363,24.887999999999998,25.375999999999998,45.04944,26.85669,0.0,746.0
1081.0,15.292800000000002,899.732,10034.4,0.0,25.85847,96.30000000000001,6668.0,52998.0,26.84,29.05125,25.131999999999998,25.131999999999998,23.30196,26.86431,0.0,747.0
1084.0,15.681600000000001,904.204,9966.6,0.0,25.85847,96.0,7097.0,52998.0,26.84,29.05125,25.375999999999998,25.375999999999998,45.03801,26.85669,0.0,747.0
1087.0,14.8176,905.064,9966.6,0.0,25.84704,95.9,6668.0,53000.0,27.084,29.05125,25.131999999999998,25.131999999999998,23.29815,26.86812,0.0,746.0
1090.0,13.8672,893.1959999999999,9966.6,0.0,25.82799,95.60000000000001,7102.0,52999.0,26.84,29.04363,25.131999999999998,25.375999999999998,45.01134,26.86431,0.0,746.0
1093.0,13.9968,904.5479999999999,9966.6,0.0,25.81656,96.4,6669.0,52998.0,27.084,29.05506,25.375999999999998,25.375999999999998,23.30196,26.86431,0.0,746.0
1096.0,13.003200000000001,897.1519999999999,9898.8,0.0,25.82799,96.4,7091.0,53000.0,26.84,29.05506,25.131999999999998,25.375999999999998,45.06087,26.86431,0.0,747.0
1099.0,12.96,898.6999999999999,9898.8,0.0,25.8318,96.5,6668.0,52996.0,26.84,29.04744,24.887999999999998,25.375999999999998,23.3172,26.85288,0.0,746.0
1102.0,13.4352,899.3879999999999,9898.8,0.0,25.82799,97.10000000000001,7090.0,52997.0,27.084,29.05887,25.375999999999998,25.131999999999998,45.07992,26.860500000000002,0.0,746.0
1105.0,13.6944,890.2719999999999,9966.6,0.0,25.81275,97.0,6668.0,52997.0,26.84,29.06268,25.375999999999998,25.375999999999998,23.30958,26.86431,0.0,746.0
1108.0,14.601600000000001,899.3879999999999,9898.8,0.0,25.80132,97.0,7081.0,52999.0,26.84,29.06649,25.131999999999998,25.131999999999998,45.11802,26.860500000000002,0.0,746.0
1111.0,15.6384,899.56,9966.6,0.0,25.78989,97.30000000000001,6669.0,52999.0,27.084,29.06649,25.375999999999998,25.375999999999998,23.30958,26.86812,0.0,746.0
1114.0,15.984,912.804,9966.6,0.0,25.77465,96.80000000000001,7090.0,52999.0,27.084,29.05887,25.131999999999998,25.131999999999998,45.06087,26.85669,0.0,747.0
1117.0,15.984,899.56,9898.8,0.0,25.786080000000002,96.30000000000001,6669.0,52998.0,26.84,29.05887,25.131999999999998,25.375999999999998,23.30577,26.86812,0.0,746.0
1120.0,15.249600000000001,913.3199999999999,9898.8,0.0,25.78989,96.9,7102.0,52998.0,26.84,29.06268,25.131999999999998,25.131999999999998,44.9961,26.87574,0.0,746.0
1123.0,14.256,899.3879999999999,9966.6,0.0,25.78227,97.0,6669.0,52998.0,27.084,29.05887,25.375999999999998,25.375999999999998,23.294340000000002,26.86431,0.0,746.0
1126.0,13.9968,899.3879999999999,9966.6,0.0,25.77846,97.10000000000001,7101.0,52998.0,26.596,29.06649,25.375999999999998,25.375999999999998,45.01896,26.86431,0.0,748.0
1129.0,14.1696,913.1479999999999,9898.8,0.0,25.78227,97.0,6668.0,52999.0,27.084,29.0703,25.375999999999998,25.131999999999998,23.30958,26.87193,0.0,747.0
1132.0,14.1264,913.1479999999999,9898.8,0.0,25.77846,97.10000000000001,7085.0,52997.0,26.84,29.0703,25.131999999999998,25.131999999999998,45.09897,26.86812,0.0,746.0
1135.0,14.2992,912.9759999999999,9966.6,0.0,25.78989,97.4,6670.0,52998.0,26.596,29.07792,25.131999999999998,25.62,23.30577,26.85669,0.0,747.0
1138.0,14.256,912.9759999999999,9966.6,0.0,25.77084,97.10000000000001,7080.0,52997.0,26.596,29.07411,25.131999999999998,25.375999999999998,45.12183,26.86431,0.0,746.0
1141.0,14.5584,899.56,10102.199999999999,0.0,25.75179,97.30000000000001,6669.0,52998.0,27.084,29.07411,24.887999999999998,25.375999999999998,23.313390000000002,26.86812,0.0,747.0
1144.0,13.780800000000001,899.732,9966.6,0.0,25.75179,97.10000000000001,7091.0,52996.0,27.084,29.07411,25.375999999999998,25.375999999999998,45.06849,26.86431,0.0,747.0
1147.0,13.608,890.444,9966.6,0.0,25.7556,97.30000000000001,6669.0,52999.0,27.084,29.06268,24.887999999999998,25.375999999999998,23.30196,26.87574,0.0,746.0
1150.0,12.873600000000001,890.616,10034.4,0.0,25.74417,97.80000000000001,7097.0,52998.0,26.84,29.0703,24.887999999999998,25.62,45.04182,26.87193,0.0,748.0
1153.0,13.3488,876.8559999999999,9898.8,0.0,25.73274,97.9,6670.0,52998.0,26.84,29.07411,25.131999999999998,25.375999999999998,23.32482,26.86812,0.0,747.0
1156.0,13.780800000000001,890.444,9898.8,0.0,25.74417,97.5,7076.0,52998.0,26.84,29.0703,25.62,25.375999999999998,45.16755,26.86431,0.0,747.0
1159.0,14.5152,890.616,9966.6,0.0,25.74036,97.60000000000001,6669.0,52999.0,26.596,29.07411,25.375999999999998,25.375999999999998,23.32863,26.87574,0.0,747.0
1162.0,14.6448,899.3879999999999,9898.8,0.0,25.75941,97.4,7078.0,52999.0,27.084,29.08173,25.375999999999998,25.131999999999998,45.14469,26.860500000000002,0.0,747.0
1165.0,15.292800000000002,890.444,9966.6,0.0,25.747980000000002,97.30000000000001,6669.0,52998.0,26.84,29.07411,25.131999999999998,25.375999999999998,23.32482,26.87193,0.0,747.0
1168.0,16.0704,899.732,9898.8,0.0,25.747980000000002,97.7,7083.0,52998.0,27.084,29.08554,25.131999999999998,25.375999999999998,45.13326,26.879550000000002,0.0,747.0
1171.0,16.1568,899.044,9966.6,0.0,25.75179,97.80000000000001,6668.0,52998.0,27.084,29.08173,25.131999999999998,25.131999999999998,23.32101,26.89098,0.0,746.0
1174.0,16.2864,899.732,9898.8,0.0,25.74036,98.10000000000001,7085.0,52998.0,26.84,29.08173,25.131999999999998,25.62,45.10278,26.87574,0.0,747.0
1177.0,16.416,899.3879999999999,9898.8,0.0,25.7556,97.4,6669.0,52999.0,27.084,29.08554,24.887999999999998,25.131999999999998,23.32482,26.879550000000002,0.0,747.0
1180.0,15.984,899.3879999999999,9898.8,0.0,25.75941,97.5,7078.0,52999.0,27.084,29.07792,25.131999999999998,25.131999999999998,45.13326,26.879550000000002,0.0,746.0
1183.0,16.1136,913.1479999999999,10034.4,0.0,25.75179,97.4,6670.0,52999.0,26.596,29.07411,25.375999999999998,25.131999999999998,23.3172,26.879550000000002,0.0,747.0
1186.0,16.9344,913.1479999999999,9898.8,0.0,25.767030000000002,97.0,7083.0,52998.0,26.596,29.08554,25.375999999999998,25.375999999999998,45.10659,26.879550000000002,0.0,747.0
1189.0,17.064,921.92,10034.4,0.0,25.77465,97.2,6671.0,52997.0,26.596,29.09316,25.131999999999998,25.375999999999998,23.32482,26.879550000000002,0.0,746.0
1192.0,16.9344,922.2639999999999,9966.6,0.0,25.79751,96.9,7066.0,52997.0,26.84,29.07792,25.131999999999998,25.375999999999998,45.21327,26.879550000000002,0.0,747.0
1195.0,16.8048,917.276,9966.6,0.0,25.81656,96.80000000000001,6672.0,52998.0,26.84,29.08554,25.375999999999998,25.375999999999998,23.332440000000002,26.88336,0.0,747.0
1198.0,17.0208,917.448,9763.199999999999,0.0,25.85085,97.2,7083.0,52998.0,27.084,29.08935,25.131999999999998,24.887999999999998,45.10659,26.88717,0.0,747.0
1201.0,18.014400000000002,917.7919999999999,9898.8,0.0,25.85847,97.4,6669.0,52999.0,26.84,29.09316,25.375999999999998,25.131999999999998,23.32101,26.88336,0.0,747.0
1204.0,19.526400000000002,926.9079999999999,9966.6,0.0,25.84704,97.4,7079.0,52998.0,26.84,29.08173,25.375999999999998,25.375999999999998,45.1485,26.88717,0.0,746.0
1207.0,19.7424,926.564,9966.6,0.0,25.81656,97.80000000000001,6671.0,52996.0,27.084,29.09697,25.131999999999998,25.131999999999998,23.32482,26.88717,0.0,746.0
1210.0,19.3536,926.9079999999999,9898.8,0.0,25.81656,97.60000000000001,7080.0,53000.0,27.084,29.09697,25.131999999999998,25.375999999999998,45.13326,26.88336,0.0,746.0
1213.0,18.2304,926.7359999999999,9898.8,0.0,25.81275,97.7,6669.0,52998.0,26.84,29.09316,25.375999999999998,25.375999999999998,23.34387,26.89098,0.0,746.0
1216.0,16.718400000000003,926.564,9966.6,0.0,25.786080000000002,97.60000000000001,7073.0,52997.0,27.084,29.10078,25.131999999999998,25.375999999999998,45.17898,26.879550000000002,0.0,747.0
1219.0,15.768,926.7359999999999,9898.8,0.0,25.77084,97.4,6671.0,52997.0,27.084,29.10078,25.375999999999998,25.131999999999998,23.32863,26.88336,0.0,747.0
1222.0,15.811200000000001,926.9079999999999,9966.6,0.0,25.75941,97.4,7077.0,52997.0,26.84,29.10078,25.375999999999998,25.375999999999998,45.16755,26.879550000000002,0.0,747.0
1225.0,15.2064,940.1519999999999,9966.6,0.0,25.7556,97.0,6670.0,52998.0,26.84,29.11221,25.375999999999998,25.375999999999998,23.32101,26.88717,0.0,746.0
1228.0,15.033600000000002,917.6199999999999,9898.8,0.0,25.74036,97.7,7081.0,52998.0,26.84,29.10078,25.375999999999998,25.375999999999998,45.14469,26.88717,0.0,748.0
1231.0,15.336,917.6199999999999,9898.8,0.0,25.728930000000002,97.60000000000001,6672.0,52999.0,27.084,29.10078,25.375999999999998,25.375999999999998,23.32101,26.89098,0.0,746.0
1234.0,15.2064,917.7919999999999,9966.6,0.0,25.74036,97.60000000000001,7076.0,52998.0,26.84,29.10459,25.62,25.375999999999998,45.1485,26.88336,0.0,746.0
1237.0,15.120000000000001,917.7919999999999,9966.6,0.0,25.73274,97.7,6673.0,52998.0,26.84,29.1084,25.62,25.131999999999998,23.32101,26.88336,0.0,746.0
1240.0,15.033600000000002,917.9639999999999,9966.6,0.0,25.73274,98.10000000000001,7082.0,52998.0,27.084,29.10078,25.131999999999998,25.62,45.13326,26.88717,0.0,746.0
1243.0,14.731200000000001,918.136,9898.8,0.0,25.747980000000002,97.60000000000001,6669.0,52998.0,26.84,29.11602,25.131999999999998,25.131999999999998,23.332440000000002,26.89098,0.0,747.0
1246.0,14.904,922.4359999999999,10034.4,0.0,25.77465,97.80000000000001,7071.0,52999.0,26.596,29.1084,25.375999999999998,25.375999999999998,45.19041,26.88336,0.0,747.0
1249.0,15.292800000000002,922.608,9966.6,0.0,25.7937,97.5,6670.0,52998.0,26.84,29.1084,25.375999999999998,25.375999999999998,23.32863,26.88717,0.0,747.0
1252.0,15.811200000000001,931.7239999999999,9966.6,0.0,25.8318,97.2,7079.0,52999.0,26.596,29.10459,25.375999999999998,25.375999999999998,45.16374,26.88717,0.0,746.0
1255.0,15.8544,932.0679999999999,9966.6,0.0,25.86609,97.60000000000001,6672.0,52998.0,26.84,29.12364,25.375999999999998,25.131999999999998,23.32101,26.88717,0.0,747.0
1258.0,16.5024,922.78,9966.6,0.0,25.91181,97.4,7095.0,52998.0,26.84,29.11983,25.131999999999998,25.375999999999998,45.06087,26.88717,0.0,746.0
1261.0,17.884800000000002,918.3079999999999,9831.0,0.0,25.94229,96.9,6673.0,52997.0,27.084,29.12364,25.62,25.131999999999998,23.32101,26.90241,0.0,746.0
1264.0,18.7056,918.3079999999999,9966.6,0.0,25.95753,97.60000000000001,7083.0,52998.0,27.328,29.11602,25.375999999999998,25.375999999999998,45.11802,26.898600000000002,0.0,746.0
1267.0,19.5696,918.824,9831.0,0.0,25.97658,96.9,6672.0,52999.0,26.84,29.12745,25.375999999999998,25.131999999999998,23.34006,26.898600000000002,0.0,747.0
1270.0,19.7424,927.7679999999999,9898.8,0.0,25.97658,97.2,7069.0,52999.0,26.84,29.12364,25.375999999999998,25.62,45.20184,26.89479,0.0,747.0
1273.0,19.1808,927.5959999999999,9898.8,0.0,25.9842,97.10000000000001,6670.0,52997.0,26.596,29.12364,25.375999999999998,25.375999999999998,23.34387,26.898600000000002,0.0,746.0
1276.0,19.008000000000003,941.5279999999999,9898.8,0.0,25.98039,97.60000000000001,7067.0,52998.0,26.84,29.12745,25.131999999999998,25.131999999999998,45.21708,26.89098,0.0,747.0
1279.0,18.576,941.872,9898.8,0.0,25.99563,97.4,6669.0,52998.0,26.84,29.12745,25.375999999999998,25.131999999999998,23.34768,26.90241,0.0,747.0
1282.0,17.236800000000002,942.0439999999999,9966.6,0.0,25.99563,97.60000000000001,7070.0,52998.0,27.084,29.12364,25.375999999999998,25.131999999999998,45.20946,26.89479,0.0,747.0
1285.0,15.811200000000001,942.0439999999999,9966.6,0.0,26.00706,97.9,6672.0,52999.0,27.084,29.13507,25.131999999999998,25.375999999999998,23.34387,26.89479,0.0,746.0
1288.0,15.0768,956.3199999999999,10034.4,0.0,26.01468,97.9,7063.0,53000.0,26.84,29.12364,25.375999999999998,25.375999999999998,45.23613,26.89479,0.0,748.0
1291.0,14.342400000000001,956.492,9898.8,0.0,26.01468,97.4,6674.0,52999.0,26.84,29.13507,25.131999999999998,25.131999999999998,23.33625,26.89098,0.0,747.0
1294.0,14.040000000000001,942.9039999999999,9898.8,0.0,26.01087,97.7,7067.0,52998.0,26.84,29.14269,25.62,25.131999999999998,45.21327,26.89479,0.0,747.0
1297.0,14.1264,934.8199999999999,9966.6,0.0,26.00706,97.5,6675.0,52999.0,26.596,29.13888,25.375999999999998,25.131999999999998,23.40483,26.89479,0.0,747.0
1300.0,14.1264,921.4039999999999,9898.8,0.0,26.01468,97.4,7038.0,52998.0,27.084,29.13888,25.375999999999998,25.131999999999998,45.40377,26.89098,0.0,748.0
1303.0,13.4784,935.3359999999999,9898.8,0.0,26.0223,97.5,6671.0,52999.0,27.084,29.13507,25.131999999999998,25.131999999999998,23.34387,26.90241,0.0,747.0
1306.0,13.4784,921.4039999999999,9966.6,0.0,26.03754,97.4,7058.0,52997.0,26.84,29.14269,25.375999999999998,25.375999999999998,45.29328,26.89479,0.0,748.0
1309.0,14.472000000000001,919.684,9898.8,0.0,26.07183,97.30000000000001,6673.0,52998.0,27.084,29.13888,25.375999999999998,25.375999999999998,23.332440000000002,26.898600000000002,0.0,747.0
1312.0,15.422400000000001,916.4159999999999,9831.0,0.0,26.07945,97.0,7063.0,52998.0,26.84,29.13126,25.131999999999998,25.131999999999998,45.25899,26.898600000000002,0.0,747.0
1315.0,15.8976,910.9119999999999,9898.8,0.0,26.07183,97.10000000000001,6673.0,52997.0,26.596,29.14269,25.131999999999998,25.375999999999998,23.33625,26.90241,0.0,747.0
1318.0,15.4656,924.156,9966.6,0.0,26.05659,97.7,7066.0,53000.0,27.084,29.14269,25.62,25.375999999999998,45.22089,26.90241,0.0,747.0
1321.0,15.6384,922.608,9966.6,0.0,26.04897,97.80000000000001,6674.0,52998.0,27.084,29.15412,25.131999999999998,25.375999999999998,23.32482,26.91003,0.0,747.0
1324.0,15.0768,908.6759999999999,9966.6,0.0,26.02992,97.9,7061.0,52999.0,26.84,29.14269,25.131999999999998,25.131999999999998,45.24756,26.898600000000002,0.0,747.0
1327.0,14.860800000000001,908.6759999999999,9898.8,0.0,26.00706,98.0,6674.0,52997.0,26.84,29.1465,25.131999999999998,25.62,23.34006,26.90241,0.0,746.0
1330.0,14.4288,918.136,9898.8,0.0,26.01849,97.5,7074.0,52999.0,27.084,29.15412,25.62,25.62,45.20184,26.90241,0.0,748.0
1333.0,12.7872,931.208,9898.8,0.0,26.0604,97.30000000000001,6672.0,52998.0,27.328,29.15031,25.131999999999998,25.375999999999998,23.33625,26.90622,0.0,747.0
1336.0,12.2688,922.4359999999999,9898.8,0.0,26.07945,96.80000000000001,7062.0,52998.0,27.328,29.15031,25.62,25.131999999999998,45.27042,26.898600000000002,0.0,746.0
1339.0,13.4784,908.848,9966.6,0.0,26.08326,96.80000000000001,6674.0,52997.0,27.084,29.15793,25.375999999999998,25.131999999999998,23.34768,26.89479,0.0,746.0
1342.0,15.163200000000002,922.2639999999999,9898.8,0.0,26.07564,97.2,7059.0,52998.0,26.596,29.15412,25.131999999999998,25.375999999999998,45.27423,26.898600000000002,0.0,747.0
1345.0,17.236800000000002,922.0919999999999,9966.6,0.0,26.06802,97.0,6672.0,52999.0,26.84,29.15412,25.375999999999998,25.131999999999998,23.351490000000002,26.90622,0.0,748.0
1348.0,18.878400000000003,922.2639999999999,9898.8,0.0,26.06802,96.9,7066.0,52998.0,27.084,29.15031,25.62,25.131999999999998,45.23994,26.90241,0.0,746.0
1351.0,17.9712,922.0919999999999,9966.6,0.0,26.05278,96.80000000000001,6675.0,52998.0,27.084,29.15412,25.375999999999998,25.375999999999998,23.32482,26.90622,0.0,748.0
1354.0,17.3232,922.4359999999999,9898.8,0.0,26.05659,97.2,7076.0,52997.0,27.084,29.15031,25.375999999999998,25.375999999999998,45.17898,26.90622,0.0,748.0
1357.0,17.236800000000002,931.208,9898.8,0.0,26.0604,97.2,6674.0,52998.0,26.84,29.15031,25.131999999999998,25.131999999999998,23.351490000000002,26.91003,0.0,747.0
1360.0,16.5456,931.036,9966.6,0.0,26.06421,96.7,7067.0,52998.0,27.084,29.15412,25.375999999999998,25.62,45.23232,26.90622,0.0,747.0
1363.0,16.8048,931.208,9898.8,0.0,26.04516,96.80000000000001,6673.0,52998.0,27.084,29.15793,25.375999999999998,25.375999999999998,23.34768,26.90622,0.0,747.0
1366.0,16.9344,944.968,9898.8,0.0,26.03754,96.80000000000001,7059.0,52999.0,26.84,29.15031,25.375999999999998,25.62,45.27423,26.90622,0.0,747.0
1369.0,16.6752,931.208,9966.6,0.0,26.01849,96.80000000000001,6674.0,52998.0,26.84,29.15412,25.131999999999998,25.131999999999998,23.351490000000002,26.91003,0.0,747.0
1372.0,15.940800000000001,931.208,9898.8,0.0,25.98801,96.4,7061.0,52997.0,27.084,29.15793,25.131999999999998,25.375999999999998,45.27042,26.91003,0.0,747.0
1375.0,15.552000000000001,931.208,9898.8,0.0,25.98039,97.4,6673.0,52998.0,26.84,29.16174,25.131999999999998,25.62,23.351490000000002,26.91003,0.0,746.0
1378.0,15.4656,931.208,9966.6,0.0,25.97658,96.9,7059.0,52998.0,26.84,29.15793,25.131999999999998,25.375999999999998,45.27423,26.91003,0.0,746.0
1381.0,15.940800000000001,930.8639999999999,9898.8,0.0,25.96515,96.9,6675.0,52996.0,27.328,29.16936,25.131999999999998,25.375999999999998,23.34768,26.917650000000002,0.0,746.0
1384.0,17.1504,931.3799999999999,9831.0,0.0,25.9461,97.30000000000001,7052.0,53000.0,27.328,29.17317,25.375999999999998,25.375999999999998,45.31233,26.917650000000002,0.0,748.0
1387.0,18.6624,922.2639999999999,9898.8,0.0,25.9461,97.2,6673.0,52999.0,26.84,29.16936,25.375999999999998,25.375999999999998,23.34387,26.917650000000002,0.0,747.0
1390.0,18.7056,931.208,9966.6,0.0,25.94991,96.9,7057.0,52999.0,26.84,29.16174,25.131999999999998,25.62,45.28947,26.91384,0.0,747.0
1393.0,17.8416,917.448,9966.6,0.0,25.95372,97.2,6675.0,52997.0,26.596,29.17698,25.131999999999998,25.375999999999998,23.33625,26.917650000000002,0.0,746.0
1396.0,17.3232,917.7919999999999,9898.8,0.0,25.96515,96.9,7059.0,52998.0,26.84,29.17317,25.131999999999998,25.131999999999998,45.27042,26.91003,0.0,747.0
1399.0,16.6752,931.208,9898.8,0.0,25.97277,96.7,6675.0,52998.0,27.084,29.17317,25.62,25.375999999999998,23.3553,26.91003,0.0,747.0
1402.0,16.4592,931.036,9898.8,0.0,25.99182,96.9,7053.0,52998.0,26.596,29.1846,25.131999999999998,25.62,45.31614,26.92146,0.0,748.0
